Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,YrSold,SalePrice,MSZoning__FV,MSZoning__RH,MSZoning__RL,MSZoning__RM,Street__Pave,Alley__No Alley,Alley__Pave,LotShape__IR2,LotShape__IR3,LotShape__Reg,LandContour__HLS,LandContour__Low,LandContour__Lvl,LotConfig__CulDSac,LotConfig__FR2,LotConfig__FR3,LotConfig__Inside,LandSlope__Mod,LandSlope__Sev,Neighborhood__Blueste,Neighborhood__BrDale,Neighborhood__BrkSide,Neighborhood__ClearCr,Neighborhood__CollgCr,Neighborhood__Crawfor,Neighborhood__Edwards,Neighborhood__Gilbert,Neighborhood__IDOTRR,Neighborhood__MeadowV,Neighborhood__Mitchel,Neighborhood__NAmes,Neighborhood__NPkVill,Neighborhood__NWAmes,Neighborhood__NoRidge,Neighborhood__NridgHt,Neighborhood__OldTown,Neighborhood__SWISU,Neighborhood__Sawyer,Neighborhood__SawyerW,Neighborhood__Somerst,Neighborhood__StoneBr,Neighborhood__Timber,Neighborhood__Veenker,Condition1__Feedr,Condition1__Norm,Condition1__PosA,Condition1__PosN,Condition1__RRAe,Condition1__RRAn,Condition1__RRNe,Condition1__RRNn,Condition2__Feedr,Condition2__Norm,Condition2__PosA,Condition2__PosN,Condition2__RRAe,Condition2__RRAn,Condition2__RRNn,BldgType__2fmCon,BldgType__Duplex,BldgType__Twnhs,BldgType__TwnhsE,HouseStyle__1.5Unf,HouseStyle__1Story,HouseStyle__2.5Fin,HouseStyle__2.5Unf,HouseStyle__2Story,HouseStyle__SFoyer,HouseStyle__SLvl,RoofStyle__Gable,RoofStyle__Gambrel,RoofStyle__Hip,RoofStyle__Mansard,RoofStyle__Shed,RoofMatl__CompShg,RoofMatl__Membran,RoofMatl__Metal,RoofMatl__Roll,RoofMatl__Tar&Grv,RoofMatl__WdShake,RoofMatl__WdShngl,Exterior1st__AsphShn,Exterior1st__BrkComm,Exterior1st__BrkFace,Exterior1st__CBlock,Exterior1st__CemntBd,Exterior1st__HdBoard,Exterior1st__ImStucc,Exterior1st__MetalSd,Exterior1st__Plywood,Exterior1st__Stone,Exterior1st__Stucco,Exterior1st__VinylSd,Exterior1st__Wd Sdng,Exterior1st__WdShing,Exterior2nd__AsphShn,Exterior2nd__Brk Cmn,Exterior2nd__BrkFace,Exterior2nd__CBlock,Exterior2nd__CmentBd,Exterior2nd__HdBoard,Exterior2nd__ImStucc,Exterior2nd__MetalSd,Exterior2nd__Other,Exterior2nd__Plywood,Exterior2nd__Stone,Exterior2nd__Stucco,Exterior2nd__VinylSd,Exterior2nd__Wd Sdng,Exterior2nd__Wd Shng,MasVnrType__BrkFace,MasVnrType__No Masonry Veneer,MasVnrType__None,MasVnrType__Stone,Foundation__CBlock,Foundation__PConc,Foundation__Slab,Foundation__Stone,Foundation__Wood,BsmtFinType1__BLQ,BsmtFinType1__GLQ,BsmtFinType1__LwQ,BsmtFinType1__No Basement,BsmtFinType1__Rec,BsmtFinType1__Unf,Heating__GasA,Heating__GasW,Heating__Grav,Heating__OthW,Heating__Wall,CentralAir__Y,Electrical__FuseF,Electrical__FuseP,Electrical__Mix,Electrical__SBrkr,Functional__Maj2,Functional__Min1,Functional__Min2,Functional__Mod,Functional__Sev,Functional__Typ,GarageType__Attchd,GarageType__Basment,GarageType__BuiltIn,GarageType__CarPort,GarageType__Detchd,GarageType__No Garage,GarageFinish__No Garage,GarageFinish__RFn,GarageFinish__Unf,PavedDrive__P,PavedDrive__Y,Fence__GdWo,Fence__MnPrv,Fence__MnWw,Fence__No Fence,MiscFeature__Shed,SaleType__CWD,SaleType__Con,SaleType__ConLD,SaleType__ConLI,SaleType__ConLw,SaleType__New,SaleType__Oth,SaleType__WD,SaleCondition__AdjLand,SaleCondition__Alloca,SaleCondition__Family,SaleCondition__Normal,SaleCondition__Partial,MSSubClass__30,MSSubClass__40,MSSubClass__45,MSSubClass__50,MSSubClass__60,MSSubClass__70,MSSubClass__75,MSSubClass__80,MSSubClass__85,MSSubClass__90,MSSubClass__120,MSSubClass__150,MSSubClass__160,MSSubClass__180,MSSubClass__190,WoodDeckSF__1,OpenPorchSF__1,EnclosedPorch__1,3SsnPorch__1,ScreenPorch__1,PoolArea__1,MoSold__2,MoSold__3,MoSold__4,MoSold__5,MoSold__6,MoSold__7,MoSold__8,MoSold__9,MoSold__10,MoSold__11,MoSold__12
1,-0.20935902978847942,-0.21787869246598018,0.646183396294604,-0.5072842015265498,1.0462575960103861,0.8968329284307196,0.5290341666924444,1.0398053943538916,-0.23004678228549236,0.5770942807667474,0.14183632445531713,-0.5831173044773275,-0.4430779093211508,0.8856193269696195,-0.7738610250965174,1.2073785497461542,0.4135472163019129,1.087334084669621,-0.2497186103722938,0.7813658143509254,1.2325988725050927,0.1699270886000223,0.7370214593513806,0.9868493668362899,-0.924311211315714,-0.9788304643068008,1.0009287587497413,0.30703976409434613,0.3493636160864919,0.27809078321615177,0.2683434225004884,0.1576455291762171,12.247699116372562,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0.481899934036916,-0.07204408274559641,-0.06318453668168389,2.1882787552501486,0.15476400268786483,-0.3956041903392387,-0.5670159496749806,-0.6837561877693389,-0.23004678228549236,0.5770942807667474,0.14183632445531713,2.2210332915182556,0.47746322143133646,0.8856193269696195,0.26107477608525553,-0.7850250438866392,-0.4718906513878419,-0.8189290943998225,3.822508337542374,0.7813658143509254,-0.7563210328804051,0.1699270886000223,-0.7663787082563619,-0.2877582888252718,0.6236316606467469,0.6820140185326982,-0.08500032684165754,0.30703976409434613,-0.05899139561410223,0.27809078321615177,0.2683434225004884,-0.6029615777083915,12.109016442313738,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,-0.07110723702340034,0.13719687902712813,0.646183396294604,-0.5072842015265498,0.9802210335420511,0.8489648869947952,0.33890302405727885,1.0398053943538916,-0.23004678228549236,0.5770942807667474,0.14183632445531713,0.35159956085453353,-0.2979679773798721,0.8856193269696195,-0.6107184357476666,1.2353748531695656,0.563755425999282,1.087334084669621,-0.2497186103722938,0.7813658143509254,1.2325988725050927,0.1699270886000223,0.7370214593513806,-0.2877582888252718,0.6236316606467469,0.6820140185326982,0.9204895672244524,0.30703976409434613,0.6277874877005334,0.27809078321615177,0.2683434225004884,0.1576455291762171,12.317171167298682,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,-0.43977868439694456,-0.07838471795083049,0.646183396294604,-0.5072842015265498,-1.8593511525963498,-0.6828124389547849,-0.5670159496749806,-0.6837561877693389,-0.23004678228549236,-0.5275209359926858,1.881417127333767,-0.5831173044773275,-0.669812177979399,-0.15845289250708422,-0.5062052144460589,0.9787420717882925,0.4273821829845653,1.087334084669621,-0.2497186103722938,-1.0273628233099397,-0.7563210328804051,0.1699270886000223,0.7370214593513806,0.34954553900550905,0.6236316606467469,1.2356288461458644,0.7998307799365192,1.6192638803335793,0.7855610149484903,0.27809078321615177,0.2683434225004884,-1.3635686845930002,11.849404844423075,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,0.6662356577236881,0.5189031183822196,1.3555513292708918,-0.5072842015265498,0.9472027523078838,0.7532288041229465,1.3902164009811355,1.0398053943538916,-0.23004678228549236,0.5770942807667474,0.14183632445531713,1.2863164261863944,0.21218412710118617,0.8856193269696195,-0.037170270068112556,1.67165058151773,1.3780420364639672,1.087334084669621,-0.2497186103722938,0.7813658143509254,1.2325988725050927,1.385655450422239,0.7370214593513806,1.6241531946670706,0.6236316606467469,0.6820140185326982,0.8802699714618081,1.6192638803335793,1.6857981998338911,0.27809078321615177,0.2683434225004884,0.1576455291762171,12.429220196836386,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0.7123195886453811,0.5005152762870407,-0.7725524696579718,-0.5072842015265498,0.7160747836687116,0.5138885969433246,-0.5670159496749806,-0.6837561877693389,-0.23004678228549236,0.5770942807667474,0.14183632445531713,-0.5831173044773275,-0.5791184705160997,0.8856193269696195,-0.9268072026110652,0.5354672675842753,-0.2742482702070931,1.087334084669621,-0.2497186103722938,-1.0273628233099397,1.2325988725050927,-2.2615296350444107,-0.7663787082563619,-0.9250621166560526,-0.924311211315714,-0.9788304643068008,0.5987328011232972,0.30703976409434613,0.03381656159057826,0.27809078321615177,0.2683434225004884,0.9182526360608257,11.870606902224589,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.25148027942845086,-0.010666733958930549,1.3555513292708918,-0.5072842015265498,1.0792758772445534,0.9925690113025684,0.47311324238798397,1.0398053943538916,-0.23004678228549236,1.6817094975261806,0.14183632445531713,1.2863164261863944,1.4388165205423085,0.8856193269696195,1.3622872541899993,-0.7850250438866392,0.3819244353129931,1.087334084669621,-0.2497186103722938,0.7813658143509254,-0.7563210328804051,0.1699270886000223,0.7370214593513806,0.34954553900550905,0.6236316606467469,1.2356288461458644,1.0411483545123856,0.30703976409434613,0.7577186277870861,0.27809078321615177,0.2683434225004884,-0.6029615777083915,12.63460628389302,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,0.481899934036916,0.02712345186426455,0.646183396294604,0.3912367840656831,0.05570915898536247,-0.5392083146470118,0.7750862336320704,-0.6837561877693389,-0.23004678228549236,0.5770942807667474,0.14183632445531713,0.35159956085453353,0.12602510501105188,0.8856193269696195,-0.1340361824939928,1.508338811547829,1.1645882647887584,1.087334084669621,-0.2497186103722938,0.7813658143509254,1.2325988725050927,0.1699270886000223,-0.7663787082563619,0.34954553900550905,2.171574532609208,0.6820140185326982,-0.20565911412959073,0.30703976409434613,0.052378153031514364,0.27809078321615177,0.2683434225004884,0.9182526360608257,12.206077645517675,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,-0.8545340626921818,-0.5133522930298882,0.646183396294604,-0.5072842015265498,-1.3310586528496706,-1.6401732676732725,-0.5670159496749806,-0.6837561877693389,-0.23004678228549236,-0.5275209359926858,0.14183632445531713,-0.5831173044773275,-0.22541301140923267,-0.15845289250708422,-0.35070993397293543,0.9694099706471554,0.5400383402575921,-0.8189290943998225,-0.2497186103722938,0.7813658143509254,-0.7563210328804051,-1.0458012732221942,-0.7663787082563619,0.9868493668362899,2.171574532609208,0.6820140185326982,-1.8948821361606556,0.30703976409434613,-0.02186821273223003,-1.1190641155927066,0.2683434225004884,0.1576455291762171,11.774527900858466,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,-0.9006179936138748,-0.3484957776938022,-0.7725524696579718,0.3912367840656831,-1.066912402976331,-1.6401732676732725,-0.5670159496749806,-0.6837561877693389,-0.23004678228549236,-0.5275209359926858,0.14183632445531713,-0.5831173044773275,-0.13698664663251592,0.8856193269696195,-0.21050927125126664,-0.7850250438866392,-0.8375290565722272,1.087334084669621,-0.2497186103722938,-1.0273628233099397,-0.7563210328804051,-1.0458012732221942,-0.7663787082563619,-0.9250621166560526,2.171574532609208,0.6820140185326982,-1.5731253700595003,-1.0051843521448869,-1.2422928499737784,1.6752456820250101,0.2683434225004884,0.1576455291762171,11.678448377988165,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
