Id,SalePrice
1461,116538.25227049127
1462,157992.35032337724
1463,172557.08424815294
1464,191835.58039891123
1465,199381.03953524967
1466,168321.1357328385
1467,174512.5690157252
1468,161471.95206311755
1469,190300.7917784832
1470,115138.20896630833
1471,190339.275016729
1472,101799.99222557934
1473,97510.95311791834
1474,149388.00592929698
1475,123838.61135815067
1476,357874.02918199095
1477,256867.125469481
1478,289552.18114166864
1479,279608.27710078534
1480,547176.6615651638
1481,337068.8236144548
1482,212283.5787699208
1483,180901.69085308423
1484,165648.50809573405
1485,183334.50963314812
1486,195674.27896285013
1487,336309.4406998956
1488,238997.3527176311
1489,193500.85885343535
1490,226168.2519771486
1491,188488.43524019961
1492,88456.15078473111
1493,178552.6444672033
1494,289979.724469047
1495,283565.2762260944
1496,227853.1826832498
1497,172647.22029691993
1498,157452.6778965384
1499,162442.6723017303
1500,156227.69013794887
1501,182603.3424026895
1502,156030.53744163882
1503,262135.98178542234
1504,243771.40324781562
1505,224997.403450024
1506,202472.91530760168
1507,246459.92899701843
1508,201603.55772413078
1509,155618.2609315929
1510,141189.01867781856
1511,146333.8301403773
1512,180906.3164279985
1513,134383.2042846057
1514,162211.06676224072
1515,191895.34699191293
1516,159401.18259846754
1517,172973.88813629615
1518,144331.65049073295
1519,211661.27940659
1520,130428.79618046303
1521,128226.27346795684
1522,180173.81336512207
1523,110485.02573203148
1524,121045.76850979055
1525,125899.70352782495
1526,112440.6128443106
1527,105948.26065450658
1528,142580.63553728737
1529,148143.91788477416
1530,174348.7870824746
1531,115736.78583266893
1532,104279.19160229016
1533,160327.4975550961
1534,121716.7474827316
1535,145893.8096933094
1536,113314.63027527304
1537,58493.18414468397
1538,161370.9086605028
1539,190595.4694605769
1540,98750.85530424505
1541,131746.11637989993
1542,132675.5793391914
1543,183612.23739649483
1544,91657.84626838905
1545,120440.40633398492
1546,138500.83598309997
1547,138367.23239154063
1548,133211.26242008456
1549,118360.84521558229
1550,134811.51057050045
1551,108191.97427227833
1552,133643.7322086387
1553,150974.66704939408
1554,133769.09351431762
1555,162673.49948739048
1556,83094.13867238583
1557,102219.27845047544
1558,104063.54228604012
1559,76695.94052776379
1560,135058.48020723363
1561,132376.02891000782
1562,133682.945453639
1563,120431.29568666991
1564,159853.10496686108
1565,146177.8670372116
1566,226470.67640304036
1567,77935.53594395022
1568,239709.3181790121
1569,126207.13876588648
1570,143518.7746291648
1571,110703.18315099172
1572,142539.20490187407
1573,205045.20954951886
1574,125228.79203934544
1575,227379.1529693305
1576,262142.76489080783
1577,178870.78877550247
1578,144984.39521939127
1579,144135.49962042368
1580,188195.32572586657
1581,157271.92473965112
1582,124575.94672599804
1583,301527.3109055519
1584,217665.12678388637
1585,136765.7059260976
1586,67452.57082943206
1587,100436.295320059
1588,151627.4167561838
1589,94292.06609892276
1590,142808.05187656987
1591,97561.31722555519
1592,115449.52816275014
1593,126170.0072038398
1594,124913.15527934318
1595,106920.40994635451
1596,241407.01487746902
1597,190841.13299511644
1598,217029.01612213883
1599,167045.59349234265
1600,169060.60498974565
1601,62210.3158716888
1602,106931.35050572947
1603,80688.70848775253
1604,264137.7519649242
1605,252311.0625123319
1606,181150.12506978255
1607,197372.7681178549
1608,225103.6120480371
1609,179351.2386371334
1610,140396.0857507196
1611,140362.82601602527
1612,171303.6654636265
1613,163559.68890838718
1614,128277.28787470426
1615,91280.70205131365
1616,76323.89004067279
1617,90085.29443289462
1618,123168.20019879923
1619,140251.4322151524
1620,168783.86629956926
1621,134362.92274742766
1622,136993.79159005324
1623,274299.5093004831
1624,215852.37613412592
1625,115850.34603227643
1626,179463.86580152414
1627,184712.91600132655
1628,265191.21258088923
1629,165530.9934019139
1630,338476.0331351474
1631,221854.34850917535
1632,243300.17602106938
1633,163408.8367124483
1634,183552.76625628225
1635,174698.95503214447
1636,153570.70894460258
1637,201377.12551642887
1638,183986.05239423088
1639,181962.95512526494
1640,250311.92510964687
1641,165933.83299228593
1642,233286.77441360388
1643,217652.76598662912
1644,233398.80353275733
1645,204799.43186009765
1646,159180.18824285385
1647,157825.13763366872
1648,127499.28297100989
1649,142487.46149402528
1650,112479.129188792
1651,123158.4236590494
1652,105152.35716954584
1653,108860.9192966709
1654,141400.82533825818
1655,145816.7799542195
1656,139418.61911544998
1657,142555.6056717444
1658,140607.22287507405
1659,123629.36092563567
1660,148419.51810323578
1661,477003.62461036304
1662,383151.9976047534
1663,379254.13256767124
1664,524513.3263171385
1665,299286.3206594268
1666,331339.34994393116
1667,356723.5204699183
1668,337047.78845613904
1669,289620.2366327876
1670,341850.3254843962
1671,262889.7202823156
1672,452215.2547692355
1673,300453.8450647008
1674,249986.99277814853
1675,190106.6485486102
1676,195530.1859266995
1677,218206.6771313502
1678,464698.1409500892
1679,381082.07954623376
1680,323885.7458751238
1681,239027.13942563793
1682,301783.574677282
1683,191906.85469982226
1684,175788.30612004813
1685,173739.11132408315
1686,175297.04955510428
1687,164491.7413997522
1688,193011.80114808056
1689,191093.26649322672
1690,196753.96911625972
1691,191926.05256699
1692,253078.74343174548
1693,161351.4753247891
1694,176287.0430666703
1695,155569.35723854185
1696,272152.3734988865
1697,162600.27034985003
1698,342487.78703243495
1699,328816.3698951963
1700,238238.12589516744
1701,263142.8265797787
1702,244897.60435474978
1703,236128.1000880314
1704,274560.7006932393
1705,229193.94456783557
1706,411796.30685230927
1707,206296.64353365474
1708,201130.7547836023
1709,278589.95450920385
1710,225139.62088610674
1711,268085.8083954844
1712,259623.91287662002
1713,261522.54791028533
1714,221311.92497445346
1715,208484.09839893927
1716,180082.09670892791
1717,179904.20815785995
1718,136479.98054182625
1719,205504.7475498632
1720,233396.55231901308
1721,161655.8377872652
1722,124428.19896242525
1723,154098.32079419427
1724,203706.60543264763
1725,233923.38654606542
1726,192825.13092243992
1727,157110.52664469127
1728,182226.07695947326
1729,168280.33591170883
1730,158950.546448475
1731,124829.6431743882
1732,130375.9045484163
1733,110764.0740037889
1734,120082.8124695396
1735,135959.44710929962
1736,113466.48978997512
1737,316463.5041455106
1738,241893.9195798494
1739,241764.9334062082
1740,226647.72508249403
1741,185704.27170126056
1742,167704.83461952547
1743,176083.40167808777
1744,318424.1459966779
1745,215976.92806086232
1746,176598.2809743574
1747,216208.20397816898
1748,227040.5820334716
1749,145698.0423086046
1750,125094.43507702266
1751,252486.10349914207
1752,118435.81653042561
1753,149810.31196252358
1754,199040.06696556203
1755,169815.97838346372
1756,125380.80286488551
1757,122719.59662574553
1758,140800.73083166234
1759,150073.4808952804
1760,169633.65288802877
1761,155517.42569572164
1762,176929.14611971885
1763,186646.463784881
1764,117135.79929161476
1765,171627.05306871742
1766,194194.3833743997
1767,232255.14052954377
1768,140678.31388288445
1769,172500.62935597284
1770,164656.79061518348
1771,124256.75679112463
1772,141517.9117982179
1773,124560.85928668726
1774,159619.53331613887
1775,148013.7331224642
1776,118886.00530439234
1777,107784.39462918996
1778,142512.76745007499
1779,109833.39332094959
1780,173602.01484855526
1781,127029.8703960975
1782,90683.87028492025
1783,152901.35453257815
1784,117144.06230020772
1785,130367.75021060534
1786,131426.64767747727
1787,182135.37138231314
1788,66706.20796322862
1789,101955.46797996784
1790,84317.154754454
1791,208398.67056001423
1792,163637.1565549033
1793,126453.90616745054
1794,161069.99619070976
1795,139976.03160219552
1796,114059.5837904953
1797,113821.4750551221
1798,123868.94193359686
1799,118840.91125352954
1800,128030.30429775442
1801,127271.74791009737
1802,128917.7549402802
1803,148022.57530550016
1804,143710.15729289278
1805,139825.24231297057
1806,133139.00603896374
1807,133958.11916751167
1808,117972.78076992492
1809,126649.08036764651
1810,136278.11794539736
1811,86385.6996412537
1812,95755.88100793057
1813,121443.64752077895
1814,92573.68242079286
1815,59456.91617704238
1816,101252.12968869718
1817,113673.44983120095
1818,157260.22803911564
1819,141536.9442018198
1820,72364.4505634789
1821,107140.50128414175
1822,154882.0047006623
1823,51685.2562687696
1824,126090.94869532874
1825,133409.01801728824
1826,106335.3064250935
1827,100454.05122648974
1828,133006.18314366785
1829,135678.88204810832
1830,149996.39002523173
1831,154537.87639697053
1832,84476.22240377164
1833,135501.2708446195
1834,126272.26968434974
1835,128212.24248152082
1836,129666.04584918867
1837,96894.53689308937
1838,126598.96782397405
1839,106843.96788410604
1840,142387.53686678928
1841,140700.85263506614
1842,87722.00846437883
1843,126663.98792561596
1844,134322.72128588625
1845,133727.4283991564
1846,156589.00331393324
1847,158226.4683861564
1848,55599.35998052035
1849,100526.76660654954
1850,123177.55094162287
1851,159868.81551996557
1852,129749.58005768046
1853,131663.3096120439
1854,170685.23453479653
1855,142615.2556097411
1856,231608.18688278992
1857,139627.88560261184
1858,128984.32399967423
1859,110553.12883272352
1860,145838.75474327672
1861,110111.05698679762
1862,341313.586445568
1863,324641.5003441871
1864,324679.36110806314
1865,320320.62510486896
1866,313621.7159222356
1867,230295.49764422042
1868,288585.86081762967
1869,203760.0794653978
1870,225240.6231976237
1871,246937.14173477137
1872,174928.6922458023
1873,260487.2277908662
1874,149997.3939392267
1875,193651.1964616644
1876,193005.60593118146
1877,204698.9299329995
1878,202852.63831987893
1879,128557.83020115459
1880,129092.59406832195
1881,255598.37015024704
1882,247883.02712677844
1883,183649.56946403434
1884,205109.02958569114
1885,233600.85379553915
1886,268416.5575969795
1887,217134.58026090788
1888,264515.866583954
1889,172542.32608311303
1890,114589.78636107517
1891,122332.53695518427
1892,101346.92964923027
1893,122589.88157670651
1894,137174.1405092227
1895,127958.85937928312
1896,125758.88656786147
1897,110820.5630157139
1898,120377.92767824119
1899,153384.8597156776
1900,156269.00987547307
1901,161923.19265843148
1902,151813.5929734447
1903,222440.35664899857
1904,139113.09655776244
1905,218886.2606135375
1906,147937.25666410703
1907,213132.45082766583
1908,111764.22131491582
1909,131755.3113677748
1910,120166.05900769834
1911,205968.35993139033
1912,340038.43154956854
1913,125540.77868934038
1914,75400.25809577374
1915,283441.3904532828
1916,58945.30297677522
1917,247807.48830890463
1918,142707.87703458458
1919,184872.25830490125
1920,164763.35371032372
1921,362293.8403680373
1922,294451.39203043387
1923,236818.1919854472
1924,239908.01563671447
1925,193586.16183758547
1926,353088.48858995887
1927,135303.21694785595
1928,151299.4726226014
1929,134872.22261107306
1930,124997.4894235541
1931,144429.25861197038
1932,132456.1011601181
1933,172328.83607448539
1934,174226.16096593166
1935,163045.40786180896
1936,181402.35818818168
1937,180121.24978720341
1938,169575.201675608
1939,230577.41736139308
1940,196538.8100985159
1941,165372.63169114114
1942,181955.61583482378
1943,219590.3403006124
1944,359835.40012433036
1945,360267.6892378547
1946,150005.46378134828
1947,289922.1034650054
1948,175260.07396126576
1949,244745.6295563202
1950,189574.95477115572
1951,268308.1415223736
1952,215711.7518576065
1953,174065.5335642035
1954,175655.53393085985
1955,134022.83797585187
1956,379951.3637624218
1957,154285.6312193968
1958,299885.6055996892
1959,151441.01420308408
1960,115791.84770781171
1961,124694.11156318829
1962,103884.19264831282
1963,107913.12128618512
1964,107595.67890422686
1965,144637.5041873415
1966,141443.28091141823
1967,289314.2837271854
1968,415489.808546641
1969,363250.8702918471
1970,407736.5709805243
1971,493525.4890985854
1972,369200.9374608558
1973,272692.3665957631
1974,319207.4400309315
1975,522433.1719648956
1976,275628.90157841676
1977,369742.84167226864
1978,362958.38745491375
1979,336233.1440053243
1980,216471.79540208264
1981,353262.7108277808
1982,217420.9936064364
1983,206410.91442059434
1984,166626.1063701503
1985,221321.35820520262
1986,206162.42109440253
1987,179454.17410912254
1988,173748.94110456473
1989,195017.7980182263
1990,209804.01730720344
1991,230170.7848013314
1992,213963.64485215474
1993,167986.31504687414
1994,224479.2699272103
1995,186125.81086339397
1996,245263.422814639
1997,315534.95405590074
1998,318547.9754713264
1999,267882.0496689969
2000,325470.95939645014
2001,262618.62546317885
2002,229885.4073401951
2003,269663.6616903466
2004,282756.2994367977
2005,214515.67831203726
2006,223071.8541223598
2007,254772.42831187684
2008,205189.73819852734
2009,194799.0732239599
2010,191961.03215778913
2011,144983.76529378904
2012,173125.527495116
2013,173106.51399640314
2014,180742.48673010842
2015,203849.92512697392
2016,189249.55512471462
2017,198813.0985833747
2018,125218.35051288406
2019,137812.31286890808
2020,102458.90430012823
2021,104509.42724436488
2022,182612.40978036274
2023,141468.9219607726
2024,261042.53105427237
2025,365766.5453889282
2026,183151.215548111
2027,156740.61483744706
2028,146451.23152410664
2029,161836.12317425836
2030,271908.8134375495
2031,230009.98489158985
2032,244475.77931353243
2033,257489.00320008514
2034,174824.73166834694
2035,219607.62134687268
2036,202678.13643479868
2037,204425.4677483839
2038,310393.24453479814
2039,210668.05347599927
2040,299908.20960242354
2041,305575.6111310496
2042,200743.7275980545
2043,188875.46680390518
2044,171544.41190966076
2045,222827.4521762836
2046,154000.8837661551
2047,138649.58579946304
2048,139507.03711878142
2049,159150.99372359502
2050,170552.41229342928
2051,104797.9139377692
2052,128739.54482015179
2053,149115.06613972492
2054,101339.9844815754
2055,155421.00938464364
2056,144704.41931154282
2057,114749.04003653035
2058,217186.92474059606
2059,136320.07130326133
2060,173219.9778486447
2061,172150.2882402935
2062,128539.1913713721
2063,125424.64328552267
2064,141725.13028984453
2065,113359.55707573282
2066,163798.81793766053
2067,111213.33198203641
2068,159574.3215266287
2069,86223.34089986811
2070,123983.22112471188
2071,97859.62911711412
2072,155919.9377117326
2073,133918.02634261575
2074,180933.80339143952
2075,145975.4625313752
2076,117088.98917687651
2077,162267.29175648204
2078,125525.75638549261
2079,136828.68914885935
2080,132035.37846918424
2081,125126.50162797637
2082,134254.34327672
2083,139290.05631660417
2084,116788.96819908118
2085,114926.34701717898
2086,101659.10966598176
2087,120093.9560399768
2088,98482.87440013915
2089,83925.31163958332
2090,124384.47329730052
2091,106221.36058181949
2092,116511.16527635715
2093,113317.56544411171
2094,113886.31351171967
2095,150269.43086996686
2096,82802.42590339741
2097,107609.2493991075
2098,155572.24105888332
2099,63344.22810142183
2100,70840.7832847543
2101,101938.28870406997
2102,133695.27766573874
2103,105748.1962454488
2104,142867.08660562086
2105,133491.02763035108
2106,57922.707666838534
2107,194514.35966694288
2108,116392.28822917449
2109,106439.4713733922
2110,127755.21770543186
2111,137040.201182374
2112,137831.98732817234
2113,117219.48521425498
2114,132030.48414457205
2115,157032.4793518176
2116,113550.458056892
2117,147791.7550892881
2118,126857.36858032447
2119,122633.44327889943
2120,119781.48227272734
2121,95128.13296134608
2122,118297.4656583234
2123,81934.70133762732
2124,156825.04591426364
2125,131959.12682955092
2126,147165.90422464887
2127,178972.34514877317
2128,127736.71890513683
2129,88213.7879603525
2130,129815.59476975512
2131,126445.63132930786
2132,109382.2047426548
2133,115129.4909316338
2134,121384.44506529083
2135,84519.67514075837
2136,74974.64445508907
2137,105457.69618504882
2138,139324.67508859374
2139,148412.9115197049
2140,143059.56938482524
2141,158017.4324546189
2142,127570.6454294669
2143,149396.69150001984
2144,115078.39811247884
2145,146867.897027347
2146,169030.56785820305
2147,131422.74990441723
2148,133578.16158263822
2149,162057.1404106014
2150,233628.61535611344
2151,124055.3697825289
2152,159770.73160960636
2153,168666.5137586537
2154,101314.37523550453
2155,146055.1572218772
2156,265255.6262664918
2157,227516.1400063001
2158,232248.13759778655
2159,204217.90590483038
2160,188124.6140792933
2161,247346.4440525897
2162,428537.46301760606
2163,345665.9328138644
2164,256403.20704596845
2165,199648.9220451546
2166,153023.10651617934
2167,213949.94499687437
2168,189029.62946707898
2169,191247.57356729987
2170,220600.06818668463
2171,145399.13309747892
2172,131048.49505586336
2173,157888.3379923485
2174,228049.01315387562
2175,302720.09333643765
2176,301221.0222065103
2177,241411.56834263564
2178,218627.2444823071
2179,137202.89888358428
2180,215844.58518251835
2181,197262.76988574854
2182,235307.72802119312
2183,194674.50174132682
2184,118647.90358994382
2185,114040.2986830059
2186,148615.68124343464
2187,161668.11770415166
2188,154293.66986854872
2189,280142.51695828314
2190,80573.89057219066
2191,82310.00213455957
2192,89707.41895514843
2193,110272.9631107381
2194,104670.63190429533
2195,110207.26385977979
2196,100339.52598841817
2197,120026.30024302081
2198,161462.4906128337
2199,190505.98976829456
2200,151831.42182687417
2201,142078.58144877217
2202,233026.54575233217
2203,144663.3097861479
2204,172956.88342745943
2205,125908.31603633909
2206,144717.50577207308
2207,209224.96440331923
2208,273238.21485593653
2209,248823.03038335338
2210,121448.62035513058
2211,115249.20474995676
2212,117500.10274175928
2213,104519.5137892216
2214,116697.11675055069
2215,94470.28476336334
2216,139264.15955249383
2217,57766.37984873442
2218,83579.92972678022
2219,77010.10337814741
2220,80278.9142599255
2221,283200.6744196723
2222,260908.8798520326
2223,300084.75037760515
2224,212081.02659313226
2225,120946.98819395146
2226,176868.77592584575
2227,200677.7886873826
2228,254676.14799148706
2229,256611.57818928486
2230,138345.51264593482
2231,209717.2485814117
2232,171866.86161798314
2233,182435.55622766592
2234,237264.4222060579
2235,216201.26104212264
2236,261349.86737861845
2237,320670.30609532655
2238,199912.80112814816
2239,111457.17008423543
2240,153618.63575624835
2241,159052.38722887845
2242,115453.90863540942
2243,122928.62275729036
2244,107835.53718663326
2245,102434.71504823066
2246,147432.79845199347
2247,117012.53539663309
2248,126045.66423994591
2249,119805.02806585518
2250,123535.83679477203
2251,108425.80921198498
2252,183947.70869478094
2253,146150.74604074692
2254,165254.26366581998
2255,178482.6835846038
2256,172211.76012890282
2257,208203.380698782
2258,161687.3063687105
2259,175667.68813380014
2260,147466.03124220038
2261,192549.10148380214
2262,204014.18141789606
2263,369406.976187838
2264,607503.8702468252
2265,166772.18623416402
2266,283012.1973442846
2267,360844.5559231638
2268,388629.0217842742
2269,153507.01736898228
2270,198368.8029240978
2271,215935.81309291453
2272,194268.9386766509
2273,160141.07907096396
2274,174142.83477527506
2275,171633.33600673563
2276,194912.91030015508
2277,180544.43655567325
2278,139659.45380133344
2279,126283.37239827975
2280,119661.23656165344
2281,163684.88315061855
2282,180137.08312103795
2283,111467.14439718747
2284,115559.24282663385
2285,149826.2733739159
2286,124294.21609285455
2287,361624.89399314916
2288,277522.05978953664
2289,370502.77602394595
2290,464446.4022650919
2291,320996.11022318504
2292,434918.1145331857
2293,500930.25075145566
2294,419859.78516352485
2295,534197.0038944568
2296,306314.52298482385
2297,327564.38394464075
2298,341826.9062179448
2299,384217.1495221952
2300,326835.12674817175
2301,298325.8165768308
2302,252192.2918422449
2303,253430.0109223758
2304,269956.3526793068
2305,198147.094638499
2306,191852.48170642817
2307,200845.67937914506
2308,234630.88283313022
2309,278331.9069507001
2310,215143.89035619167
2311,207270.322563294
2312,175857.22333523326
2313,170318.99115439062
2314,176525.95560807918
2315,182030.55010390445
2316,200240.54368408193
2317,194156.76096504185
2318,181697.70900412646
2319,183999.9972752306
2320,185916.68048690984
2321,230400.26529882688
2322,185135.9549563676
2323,185095.55690237854
2324,177794.3338152875
2325,220532.24200133534
2326,167592.82616524043
2327,199308.43661595404
2328,215947.1886878212
2329,190606.0746258631
2330,179252.67238205398
2331,373645.32859420776
2332,385934.15765768563
2333,310422.1811157073
2334,248550.44610672747
2335,273218.41187701124
2336,306193.74461049977
2337,196831.27553951208
2338,259178.70107431168
2339,213346.88368952577
