Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBaths,CarCapacity
1,60,RL,-0.2322228666133853,-0.20219771427150585,Pave,No Alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,0.657758665216821,-0.5172362947592879,1.052324407131098,0.88042408328944,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.5234237513775988,1.0604451297744593,-0.23837128912124986,PConc,0.6303545073483519,-0.039621341189839385,-0.6501424543115171,GLQ,GasA,0.8928267578906046,Y,SBrkr,0.3930963124550589,0.1631729980640734,0.7415209326651778,0.9213102810477772,Typ,-0.9519510864697376,0.0020560398158838322,Attchd,1.0224544909338824,RFn,0.10219277686551524,0.11230213656166943,Y,0,1,0,0,0,0,No Fence,No Shed,2,0.13842358460841014,WD,Normal,12.247699116372562,0.011850298700036977,1.6540966751666109,0.17218290482659668
2,20,RL,0.4665078761188427,-0.08479428054317284,Pave,No Alley,Reg,Lvl,FR2,Gtl,Veenker,Feedr,Norm,1Fam,1Story,-0.0693690853301503,2.1774476675683023,0.15799984077342824,-0.42769250894242733,Gable,CompShg,MetalSd,MetalSd,None,-0.5709990188023237,-0.6893493822089921,-0.23837128912124986,CBlock,0.6303545073483519,-0.039621341189839385,2.2656907361083047,ALQ,GasA,0.8928267578906046,Y,SBrkr,-0.4890317382014637,0.1631729980640734,-0.7695224224301563,-0.3164482062612235,Typ,0.6082207166645792,-0.8521252888073285,Attchd,-0.10355923774964544,RFn,0.10219277686551524,0.11230213656166943,Y,1,0,0,0,0,0,No Fence,No Shed,5,-0.6141255302214936,WD,Normal,12.109016442313738,-0.04241243541026364,0.3742141176956858,-0.07669655185232331
3,60,RL,-0.09247671806693973,0.08365412437139186,Pave,No Alley,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,0.657758665216821,-0.5172362947592879,0.9860781429564556,0.8319753206141856,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.33357490348924485,1.0604451297744593,-0.23837128912124986,PConc,0.6303545073483519,-0.039621341189839385,0.3218019424950903,GLQ,GasA,0.8928267578906046,Y,SBrkr,0.5427430353342905,0.1631729980640734,0.7415209326651778,-0.3164482062612235,Typ,0.6082207166645792,-0.8521252888073285,Attchd,0.9390460665869544,RFn,0.10219277686551524,0.11230213656166943,Y,0,1,0,0,0,0,No Fence,No Shed,9,0.13842358460841014,WD,Normal,12.317171167298682,0.1927260790677057,1.6540966751666109,0.3418734434713149
4,70,RL,-0.4651331141907946,-0.08989877766179599,Pave,No Alley,IR1,Lvl,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,0.657758665216821,-0.5172362947592879,-1.8625112165531588,-0.7183850849939535,Gable,CompShg,Wd Sdng,Wd Shng,None,-0.5709990188023237,-0.6893493822089921,-0.23837128912124986,BrkTil,-0.8616904073874944,3.4769609586233075,-0.6501424543115171,ALQ,GasA,-0.14951986570443615,Y,SBrkr,0.4068795632465671,0.1631729980640734,0.7415209326651778,0.3024310373932769,Typ,0.6082207166645792,1.0006060436993551,Detchd,0.8139334300665624,Unf,0.10219277686551524,0.11230213656166943,Y,0,1,1,0,0,0,No Fence,No Shed,2,-1.3666746450513974,WD,Abnorml,11.849404844423075,-0.10830289825848582,-0.2657271610397767,1.3458757971192308
5,60,RL,0.6528360741807702,0.3909448509125069,Pave,No Alley,IR1,Lvl,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,1.3848864157637923,-0.5172362947592879,0.9529550108691346,0.7350777952636769,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.3833273565189663,1.0604451297744593,-0.23837128912124986,PConc,0.6303545073483519,-0.039621341189839385,1.2937463393016977,GLQ,GasA,0.8928267578906046,Y,SBrkr,1.353985796205914,1.3886526794009535,0.7415209326651778,1.5401895247022777,Typ,0.6082207166645792,-0.8521252888073285,Attchd,0.8973418544134903,RFn,0.10219277686551524,0.11230213656166943,Y,1,1,0,0,0,0,No Fence,No Shed,12,0.13842358460841014,WD,Normal,12.429220196836386,1.0157108797405985,1.6540966751666109,2.1688749095461137
6,50,RL,0.6994181236962521,0.3761418092684997,Pave,No Alley,IR1,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,-0.7964968358771216,-0.5172362947592879,0.7210930862578869,0.4928339818874052,Gable,CompShg,VinylSd,VinylSd,None,-0.5709990188023237,-0.6893493822089921,-0.23837128912124986,Wood,0.6303545073483519,-0.039621341189839385,-0.6501424543115171,GLQ,GasA,0.8928267578906046,Y,SBrkr,-0.2921281554656327,-2.287786364609687,-0.7695224224301563,-0.935327449915724,Typ,-0.9519510864697376,0.0020560398158838322,Attchd,0.6054123691992425,Unf,0.10219277686551524,0.11230213656166943,Y,1,1,0,1,0,0,MnPrv,Shed,10,0.8909726994383139,WD,Normal,11.870606902224589,-0.5152734040857404,0.3742141176956858,-0.020133038970750583
7,20,RL,0.2335976285414333,-0.035382748434900524,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,1.3848864157637923,-0.5172362947592879,1.085447539218419,0.9773216086399488,Gable,CompShg,VinylSd,VinylSd,Stone,0.4675858549398476,1.0604451297744593,-0.23837128912124986,PConc,2.1223994220841984,-0.039621341189839385,1.2937463393016977,GLQ,GasA,0.8928267578906046,Y,SBrkr,0.36159173921732596,0.1631729980640734,0.7415209326651778,0.3024310373932769,Typ,0.6082207166645792,1.0006060436993551,Attchd,1.0641587031073465,RFn,0.10219277686551524,0.11230213656166943,Y,1,1,0,0,0,0,No Fence,No Shed,8,-0.6141255302214936,WD,Normal,12.63460628389302,1.0635137645520536,1.0141553964311485,0.4210623615055167
8,60,RL,0.4665078761188427,-0.004959945607906417,Pave,No Alley,IR1,Lvl,Corner,Gtl,NWAmes,PosN,Norm,1Fam,2Story,0.657758665216821,0.38099169268324223,0.05863044451146495,-0.5730387969681905,Gable,CompShg,HdBoard,HdBoard,Stone,0.7691104957037038,-0.6893493822089921,-0.23837128912124986,CBlock,0.6303545073483519,-0.039621341189839385,0.3218019424950903,ALQ,GasA,0.8928267578906046,Y,SBrkr,1.1413299268512165,0.1631729980640734,-0.7695224224301563,0.3024310373932769,Typ,2.168392519798896,-0.8521252888073285,Attchd,-0.2286718742700374,RFn,0.10219277686551524,0.11230213656166943,Y,1,1,1,0,0,0,No Fence,Shed,11,0.8909726994383139,WD,Normal,12.206077645517675,0.8270832802143153,1.6540966751666109,-0.008820336394436037
9,50,RM,-0.8843715598301315,-0.4400672799993456,Pave,No Alley,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,0.657758665216821,-0.5172362947592879,-1.3325411031560213,-1.6873603384990403,Gable,CompShg,BrkFace,Wd Shng,None,-0.5709990188023237,-0.6893493822089921,-0.23837128912124986,BrkTil,-0.8616904073874944,-0.039621341189839385,-0.6501424543115171,Unf,GasA,-0.14951986570443615,Y,FuseF,0.5191146054059907,-1.0623066832728068,-0.7695224224301563,0.9213102810477772,Min1,2.168392519798896,-0.8521252888073285,Detchd,-1.9802487855555249,Unf,-4.034109275038514,0.11230213656166943,Y,1,0,1,0,0,0,No Fence,No Shed,4,0.13842358460841014,WD,Abnorml,11.774527900858464,0.21856547626308692,-0.2657271610397767,-0.05407114669969422
10,190,RL,-0.9309536093456134,-0.3073503549151432,Pave,No Alley,Reg,Lvl,Corner,Gtl,BrkSide,Artery,Artery,2fmCon,1.5Unf,-0.7964968358771216,0.38099169268324223,-1.0675560464574525,-1.6873603384990403,Gable,CompShg,MetalSd,MetalSd,None,-0.5709990188023237,-0.6893493822089921,-0.23837128912124986,BrkTil,-0.8616904073874944,-0.039621341189839385,-0.6501424543115171,GLQ,GasA,0.8928267578906046,Y,SBrkr,-0.8533033662627509,-1.0623066832728068,-0.7695224224301563,-0.935327449915724,Typ,2.168392519798896,-0.8521252888073285,Attchd,-1.6466150881678132,RFn,4.238494828769545,0.11230213656166943,Y,0,1,0,0,0,0,No Fence,No Shed,1,0.13842358460841014,WD,Normal,11.678448377988165,-0.631550691464956,-0.2657271610397767,-1.0877693446104355
