Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBaths,CarCapacity
1,60,RL,-0.23222286661338548,-0.2021977142715057,Pave,No Alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,0.6577586652168215,-0.5172362947592908,1.0523244071310982,0.8804240832894347,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.5234237513775963,1.060445129774472,-0.23837128912125138,PConc,0.6303545073483501,-0.03962134118983349,-0.6501424543115165,GLQ,GasA,0.8928267578905917,Y,SBrkr,0.3930963124550589,0.16317299806407407,0.7415209326651705,0.9213102810477772,Typ,-0.9519510864697406,0.0020560398158211307,Attchd,1.0224544909338849,RFn,0.10219277686551392,0.11230213656169065,Y,0,1,0,0,0,0,No Fence,No Shed,2,0.1384235846083828,WD,Normal,12.247699116372562,0.011850298700036883,1.6540966751666046,0.1721829048265968
2,20,RL,0.4665078761188429,-0.08479428054317273,Pave,No Alley,Reg,Lvl,FR2,Gtl,Veenker,Feedr,Norm,1Fam,1Story,-0.06936908533015027,2.177447667568314,0.15799984077342633,-0.42769250894242944,Gable,CompShg,MetalSd,MetalSd,None,-0.5709990188023198,-0.6893493822089999,-0.23837128912125138,CBlock,0.6303545073483501,-0.03962134118983349,2.265690736108301,ALQ,GasA,0.8928267578905917,Y,SBrkr,-0.4890317382014637,0.16317299806407407,-0.7695224224301489,-0.3164482062612235,Typ,0.6082207166645813,-0.8521252888073871,Attchd,-0.10355923774964618,RFn,0.10219277686551392,0.11230213656169065,Y,1,0,0,0,0,0,No Fence,No Shed,5,-0.6141255302215197,WD,Normal,12.109016442313738,-0.04241243541026374,0.3742141176956844,-0.07669655185232342
3,60,RL,-0.09247671806693986,0.08365412437139189,Pave,No Alley,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,0.6577586652168215,-0.5172362947592908,0.9860781429564555,0.8319753206141803,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.3335749034892434,1.060445129774472,-0.23837128912125138,PConc,0.6303545073483501,-0.03962134118983349,0.32180194249508953,GLQ,GasA,0.8928267578905917,Y,SBrkr,0.5427430353342905,0.16317299806407407,0.7415209326651705,-0.3164482062612235,Typ,0.6082207166645813,-0.8521252888073871,Attchd,0.9390460665869566,RFn,0.10219277686551392,0.11230213656169065,Y,0,1,0,0,0,0,No Fence,No Shed,9,0.1384235846083828,WD,Normal,12.317171167298682,0.1927260790677056,1.6540966751666046,0.3418734434713151
4,70,RL,-0.46513311419079495,-0.08989877766179588,Pave,No Alley,IR1,Lvl,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,0.6577586652168215,-0.5172362947592908,-1.8625112165531652,-0.7183850849939549,Gable,CompShg,Wd Sdng,Wd Shng,None,-0.5709990188023198,-0.6893493822089999,-0.23837128912125138,BrkTil,-0.8616904073875004,3.476960958623309,-0.6501424543115165,ALQ,GasA,-0.14951986570443396,Y,SBrkr,0.4068795632465671,0.16317299806407407,0.7415209326651705,0.3024310373932769,Typ,0.6082207166645813,1.0006060436992876,Detchd,0.8139334300665642,Unf,0.10219277686551392,0.11230213656169065,Y,0,1,1,0,0,0,No Fence,No Shed,2,-1.3666746450514222,WD,Abnorml,11.849404844423075,-0.10830289825848592,-0.26572716103977573,1.3458757971192319
5,60,RL,0.6528360741807704,0.3909448509125068,Pave,No Alley,IR1,Lvl,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,1.384886415763793,-0.5172362947592908,0.9529550108691344,0.7350777952636719,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.3833273565189588,1.060445129774472,-0.23837128912125138,PConc,0.6303545073483501,-0.03962134118983349,1.2937463393016957,GLQ,GasA,0.8928267578905917,Y,SBrkr,1.353985796205914,1.3886526794009573,0.7415209326651705,1.5401895247022777,Typ,0.6082207166645813,-0.8521252888073871,Attchd,0.8973418544134923,RFn,0.10219277686551392,0.11230213656169065,Y,1,1,0,0,0,0,No Fence,No Shed,12,0.1384235846083828,WD,Normal,12.429220196836386,1.0157108797405985,1.6540966751666046,2.1688749095461155
6,50,RL,0.6994181236962523,0.3761418092684996,Pave,No Alley,IR1,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,-0.796496835877122,-0.5172362947592908,0.7210930862578862,0.49283398188740074,Gable,CompShg,VinylSd,VinylSd,None,-0.5709990188023198,-0.6893493822089999,-0.23837128912125138,Wood,0.6303545073483501,-0.03962134118983349,-0.6501424543115165,GLQ,GasA,0.8928267578905917,Y,SBrkr,-0.2921281554656327,-2.2877863646096923,-0.7695224224301489,-0.9353274499157241,Typ,-0.9519510864697406,0.0020560398158211307,Attchd,0.6054123691992437,Unf,0.10219277686551392,0.11230213656169065,Y,1,1,0,1,0,0,MnPrv,Shed,10,0.8909726994382855,WD,Normal,11.870606902224589,-0.5152734040857405,0.3742141176956844,-0.020133038970750645
7,20,RL,0.23359762854143337,-0.03538274843490045,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,1.384886415763793,-0.5172362947592908,1.0854475392184193,0.9773216086399431,Gable,CompShg,VinylSd,VinylSd,Stone,0.4675858549398454,1.060445129774472,-0.23837128912125138,PConc,2.122399422084201,-0.03962134118983349,1.2937463393016957,GLQ,GasA,0.8928267578905917,Y,SBrkr,0.361591739217326,0.16317299806407407,0.7415209326651705,0.3024310373932769,Typ,0.6082207166645813,1.0006060436992876,Attchd,1.064158703107349,RFn,0.10219277686551392,0.11230213656169065,Y,1,1,0,0,0,0,No Fence,No Shed,8,-0.6141255302215197,WD,Normal,12.63460628389302,1.0635137645520536,1.0141553964311447,0.421062361505517
8,60,RL,0.4665078761188429,-0.004959945607906349,Pave,No Alley,IR1,Lvl,Corner,Gtl,NWAmes,PosN,Norm,1Fam,2Story,0.6577586652168215,0.380991692683244,0.0586304445114628,-0.5730387969681923,Gable,CompShg,HdBoard,HdBoard,Stone,0.7691104957036999,-0.6893493822089999,-0.23837128912125138,CBlock,0.6303545073483501,-0.03962134118983349,0.32180194249508953,ALQ,GasA,0.8928267578905917,Y,SBrkr,1.1413299268512165,0.16317299806407407,-0.7695224224301489,0.3024310373932769,Typ,2.168392519798903,-0.8521252888073871,Attchd,-0.2286718742700385,RFn,0.10219277686551392,0.11230213656169065,Y,1,1,1,0,0,0,No Fence,Shed,11,0.8909726994382855,WD,Normal,12.206077645517675,0.8270832802143152,1.6540966751666046,-0.008820336394436091
9,50,RM,-0.884371559830132,-0.4400672799993453,Pave,No Alley,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,0.6577586652168215,-0.5172362947592908,-1.3325411031560264,-1.6873603384990394,Gable,CompShg,BrkFace,Wd Shng,None,-0.5709990188023198,-0.6893493822089999,-0.23837128912125138,BrkTil,-0.8616904073875004,-0.03962134118983349,-0.6501424543115165,Unf,GasA,-0.14951986570443396,Y,FuseF,0.5191146054059907,-1.0623066832728092,-0.7695224224301489,0.9213102810477772,Min1,2.168392519798903,-0.8521252888073871,Detchd,-1.9802487855555309,Unf,-4.034109275038617,0.11230213656169065,Y,1,0,1,0,0,0,No Fence,No Shed,4,0.1384235846083828,WD,Abnorml,11.774527900858464,0.21856547626308678,-0.26572716103977573,-0.05407114669969432
10,190,RL,-0.9309536093456141,-0.307350354915143,Pave,No Alley,Reg,Lvl,Corner,Gtl,BrkSide,Artery,Artery,2fmCon,1.5Unf,-0.796496835877122,0.380991692683244,-1.0675560464574572,-1.6873603384990394,Gable,CompShg,MetalSd,MetalSd,None,-0.5709990188023198,-0.6893493822089999,-0.23837128912125138,BrkTil,-0.8616904073875004,-0.03962134118983349,-0.6501424543115165,GLQ,GasA,0.8928267578905917,Y,SBrkr,-0.8533033662627509,-1.0623066832728092,-0.7695224224301489,-0.9353274499157241,Typ,2.168392519798903,-0.8521252888073871,Attchd,-1.6466150881678183,RFn,4.238494828769646,0.11230213656169065,Y,0,1,0,0,0,0,No Fence,No Shed,1,0.1384235846083828,WD,Normal,11.678448377988165,-0.6315506914649561,-0.26572716103977573,-1.0877693446104364
