Id,LotShape__IR3,Neighborhood__NWAmes,MSSubClass__90,Exterior1st__WdShing,Foundation__PConc,Foundation__Wood,Exterior1st__Wd Sdng,HouseStyle__1Story,CentralAir__Y,MoSold__5,Exterior2nd__Brk Cmn,Heating__GasW,Functional__Typ,Exterior2nd__Plywood,SaleCondition__Partial,Exterior2nd__HdBoard,Neighborhood__Sawyer,Electrical__SBrkr,Exterior2nd__Stucco,Neighborhood__ClearCr,MSSubClass__45,MSSubClass__190,PavedDrive__P,Neighborhood__Mitchel,Exterior1st__AsphShn,Condition1__RRAe,Exterior2nd__Wd Sdng,GarageQual,GarageArea,YearBuilt,MSSubClass__30,Exterior2nd__AsphShn,Functional__Mod,GarageType__Detchd,BsmtFinType1__Rec,BldgType__2fmCon,Neighborhood__MeadowV,SaleType__New,BsmtFinType1__LwQ,Neighborhood__NoRidge,Exterior2nd__CmentBd,MoSold__9,Exterior1st__MetalSd,Fence__GdWo,LandContour__HLS,Condition2__PosN,MSSubClass__80,Condition2__PosA,RoofMatl__Tar&Grv,OverallCond,Condition1__Norm,Condition2__Feedr,MoSold__8,Neighborhood__Timber,ScreenPorch__1,Exterior2nd__BrkFace,SaleCondition__Normal,Exterior1st__Stucco,Neighborhood__NridgHt,KitchenQual,MiscFeature__Shed,HouseStyle__SLvl,RoofStyle__Gambrel,Condition1__PosA,Exterior2nd__ImStucc,GrLivArea,Condition1__RRNe,Neighborhood__NPkVill,Functional__Min2,GarageType__CarPort,Fence__MnWw,SaleCondition__Alloca,MSSubClass__160,MasVnrType__BrkFace,MoSold__4,Neighborhood__OldTown,3SsnPorch__1,GarageCars,GarageType__BuiltIn,BsmtQual,BedroomAbvGr,GarageFinish__Unf,Fence__No Fence,TotalSF,Neighborhood__Veenker,BldgType__TwnhsE,Functional__Sev,Fence__MnPrv,MasVnrType__No Masonry Veneer,YearRemodAdd,Functional__Min1,Exterior2nd__Wd Shng,Neighborhood__Somerst,Exterior2nd__VinylSd,SaleType__CWD,MSSubClass__70,BsmtExposure,Condition1__RRAn,Exterior1st__CemntBd,SaleCondition__Family,Exterior1st__VinylSd,MSZoning__FV,LotConfig__CulDSac,Neighborhood__Crawfor,MoSold__7,HouseStyle__SFoyer,Exterior2nd__MetalSd,MoSold__2,RoofStyle__Hip,Functional__Maj2,LotConfig__FR2,MSSubClass__180,MasVnrType__Stone,PoolArea__1,HeatingQC,Exterior2nd__Stone,LotArea,YrSold,OverallQual,BsmtFinType1__BLQ,FireplaceQu,BldgType__Twnhs,Neighborhood__StoneBr,MSSubClass__75,Neighborhood__Blueste,LotShape__IR2,GarageFinish__No Garage,MSSubClass__60,Neighborhood__NAmes,MSSubClass__120,GarageType__Attchd,LotFrontage,BsmtFinType1__No Basement,SaleCondition__AdjLand,MSSubClass__40,Fireplaces,Heating__Wall,Street__Pave,Exterior1st__HdBoard,Condition1__PosN,WoodDeckSF__1,MoSold__12,LandSlope__Sev,Neighborhood__BrkSide,MSSubClass__85,MSZoning__RM,Alley__No Alley,BsmtFinType1__Unf,Exterior1st__BrkComm,GarageCond,MSZoning__RL,OpenPorchSF__1,Neighborhood__Gilbert,Neighborhood__CollgCr,SaleType__Oth,Neighborhood__Edwards,Exterior1st__Plywood,MasVnrArea,LotConfig__Inside,Foundation__CBlock,SaleType__Con,SaleType__ConLw,LandSlope__Mod,Neighborhood__BrDale,MoSold__10,BsmtFinType1__GLQ,RoofStyle__Gable,TotalBaths,Foundation__Stone,GarageFinish__RFn,Electrical__FuseF,GarageYrBlt,HouseStyle__2.5Unf,GarageType__Basment,LandContour__Lvl,Alley__Pave,LandContour__Low,Exterior2nd__CBlock,GarageType__No Garage,SaleType__ConLD,MoSold__11,EnclosedPorch__1,TotRmsAbvGrd,LotConfig__FR3,LotShape__Reg,BldgType__Duplex,RoofMatl__WdShake,ExterQual,Exterior1st__CBlock,ExterCond,MasVnrType__None,Foundation__Slab,Heating__Grav,RoofStyle__Mansard,RoofMatl__WdShngl,SaleType__WD,PavedDrive__Y,Electrical__FuseP,MSSubClass__50,Condition1__Feedr,BsmtCond,Neighborhood__SawyerW,SaleType__ConLI,MoSold__6,HouseStyle__2Story,Exterior1st__BrkFace,HouseStyle__1.5Unf,RoofStyle__Shed,Neighborhood__SWISU,Condition1__RRNn,MSZoning__RH,Condition2__Norm,MoSold__3,Neighborhood__IDOTRR,SalePrice
1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15350177661027742,0.35282201209872166,1.0469140499179068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5072951451971113,1,0,0,0,0,0,1,0,0,0.7415185647591002,0,0,0,0,0,0.42625314215533333,0,0,0,0,0,0,0,1,0,0,0,0.30779574937005405,0,0.6166689300833305,0.16963124030871848,0,1,0.030273701856673503,0,0,0,0,0,0.897741460306318,0,0,0,1,0,0,-0.648011920493013,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8864324854613941,0,-0.21563645899639222,0.15747704540379243,0.6492047270274337,0,0.0010438362450509826,0,0,0,0,0,0,1,0,0,1,-0.2091331937483711,0,0,0,-0.9246099128032373,0,1,0,0,0,0,0,0,0,0,1,0,0,0.12758014784649,1,1,0,1,0,0,0,0.533830568655786,1,0,0,0,0,0,0,1,1,1.5901578110414833,0,1,0,1.0015331968862697,0,0,1,0,0,0,0,0,0,0,0.9920243555347905,0,1,0,0,1.0437502187073697,0,-0.23017135472814573,0,0,0,0,0,1,1,0,0,0,-0.009719039964678251,0,0,0,1,0,0,0,0,0,0,1,0,0,12.247699116372562
2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15350177661027742,-0.05693830073366551,0.15539236933668787,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.1871905440465613,0,0,0,0,0,0,1,0,0,-0.7710975407421373,0,0,0,0,0,-0.47533806285351227,0,0,0,0,0,0,0,0,0,0,0,0.30779574937005405,0,0.6166689300833305,0.16963124030871848,0,1,-0.023502108748436806,1,0,0,0,0,-0.3946516765164436,0,0,0,0,0,0,2.2605550384519835,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.8864324854613941,0,-0.06755774495867936,-0.6027929287640905,-0.06194515426933451,0,-0.8057828263039846,0,0,0,0,0,0,0,0,0,1,0.49819221855039136,0,0,0,0.6275849667213683,0,1,0,0,1,0,0,0,0,0,1,0,0,0.12758014784649,1,0,0,0,0,0,0,-0.5671527197050025,0,1,0,0,0,0,0,0,1,0.3508419812948667,0,1,0,-0.08453294123186057,0,0,1,0,0,0,0,0,0,0,-0.28653609562076693,0,1,0,0,-0.6835912329105025,0,-0.23017135472814573,1,0,0,0,0,1,1,0,0,1,-0.009719039964678251,0,0,0,0,0,0,0,0,0,0,1,0,0,12.109016442313738
3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15350177661027742,0.6322040435753492,0.9808754069118907,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.5072951451971113,1,0,0,0,0,0,1,0,0,0.7415185647591002,0,0,0,0,0,0.5792016501479054,0,0,0,0,0,0,0,1,0,0,0,0.30779574937005405,0,0.6166689300833305,0.16963124030871848,0,1,0.20952640387370786,0,0,0,0,0,0.8498750478314009,0,0,0,1,0,0,0.32151039915531915,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8864324854613941,0,0.14490301866064778,0.15747704540379243,0.6492047270274337,0,-0.8057828263039846,0,0,0,0,0,0,1,0,0,1,-0.06766811128861863,0,0,0,0.6275849667213683,0,1,0,0,0,0,0,0,0,0,1,0,0,0.12758014784649,1,1,0,1,0,0,0,0.34284367169524116,1,0,0,0,0,0,0,1,1,1.5901578110414833,0,1,0,0.9210838533219639,0,0,1,0,0,0,0,0,0,0,-0.28653609562076693,0,0,0,0,1.0437502187073697,0,-0.23017135472814573,0,0,0,0,0,1,1,0,0,0,-0.009719039964678251,0,0,0,1,0,0,0,0,0,0,1,0,0,12.317171167298682
4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15350177661027742,0.7905205280787716,-1.858786242346807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5072951451971113,1,0,0,0,0,0,0,0,0,0.7415185647591002,0,0,0,0,0,0.44034050473359654,0,0,0,0,0,0,0,0,0,0,0,1.6199776282634428,0,-0.8366880209714862,0.16963124030871848,1,1,-0.08880130734035646,0,0,0,0,0,-0.6818501513659462,0,1,0,0,0,1,-0.648011920493013,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.1575243512128483,0,-0.07399594991684079,-1.3630629029319734,0.6492047270274337,0,1.015652666408371,0,0,0,0,0,0,0,0,0,0,-0.44490833118129197,0,0,0,0.6275849667213683,0,1,0,0,0,0,0,0,0,0,1,0,0,0.12758014784649,1,1,0,0,0,0,0,-0.5671527197050025,0,0,0,0,0,0,0,0,1,-0.26881593357844163,0,0,0,0.8004098379755049,0,0,1,0,0,0,0,0,0,1,0.3527441299570118,0,0,0,0,-0.6835912329105025,0,-0.23017135472814573,1,0,0,0,0,1,1,0,0,0,3.433353252069121,0,0,0,1,0,0,0,0,0,0,1,0,0,11.849404844423075
5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15350177661027742,1.693855763186534,0.9478560854088826,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5072951451971113,1,0,0,0,0,0,1,0,0,0.7415185647591002,0,0,0,0,0,1.4083435618971116,0,0,0,0,0,0,0,1,0,0,0,1.6199776282634428,0,0.6166689300833305,1.3849744755426805,0,1,1.0251261980512143,0,0,0,0,0,0.7541422228815666,0,0,0,1,0,0,1.2910327188036514,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8864324854613941,0,0.5324829571419658,0.15747704540379243,1.360354608324202,0,-0.8057828263039846,0,0,0,0,0,0,1,0,0,1,0.686812328496728,0,0,0,0.6275849667213683,0,1,0,0,1,1,0,0,0,0,1,0,0,0.12758014784649,1,1,0,0,0,0,0,1.3988888666535486,0,0,0,0,0,0,0,1,1,1.5901578110414833,0,1,0,0.8808591815398109,0,0,1,0,0,0,0,0,0,0,1.6313045811125693,0,0,0,0,1.0437502187073697,0,-0.23017135472814573,0,0,0,0,0,1,1,0,0,0,-0.009719039964678251,0,0,0,1,0,0,0,0,0,0,1,0,0,12.429220196836386
6,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.15350177661027742,0.03618904309187703,0.7167208348878258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5072951451971113,1,0,0,0,0,0,1,0,0,-0.7710975407421373,1,0,0,0,0,-0.27409002602118065,0,0,0,0,0,0,0,0,0,0,1,0.30779574937005405,0,0.6166689300833305,-2.2610552301592053,1,0,-0.4921198868786838,0,0,0,1,0,0.5148101605069811,0,0,0,1,0,0,-0.648011920493013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8864324854613941,0,0.5138121627632977,0.9177470195716754,-0.7730950355661027,0,0.0010438362450509826,0,0,0,0,0,0,0,0,0,1,0.7339673559833122,0,0,0,-0.9246099128032373,0,1,0,0,1,0,0,0,0,0,1,0,0,0.12758014784649,1,1,0,0,0,0,0,-0.5671527197050025,1,0,0,0,0,0,1,1,1,0.3508419812948667,0,0,0,0.5992864790647401,0,0,1,0,0,0,0,0,0,0,-0.9258163211985456,0,0,0,0,-0.6835912329105025,0,-0.23017135472814573,1,0,0,0,0,1,1,0,1,0,-0.009719039964678251,0,0,0,0,0,0,0,0,0,0,1,0,0,11.870606902224589
7,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15350177661027742,0.7625823249311088,1.079933371420915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5072951451971113,1,0,1,0,0,0,1,0,0,0.7415185647591002,0,0,0,0,0,0.39405345626216026,0,0,0,0,0,0,0,0,0,0,0,0.30779574937005405,0,2.070025881138147,0.16963124030871848,0,1,1.0725001264414304,0,0,0,0,0,0.9934742852561521,0,0,1,1,0,0,1.2910327188036514,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8864324854613941,0,-0.00523592096367673,-0.6027929287640905,1.360354608324202,0,1.015652666408371,0,0,0,0,0,0,0,0,0,1,0.26241708111747053,0,0,0,0.6275849667213683,0,1,0,0,1,0,0,0,0,0,1,0,0,0.12758014784649,1,1,0,0,0,0,0,0.4776579519026846,1,0,0,0,0,0,0,1,1,0.9704998961681751,0,1,0,1.0417578686684228,0,0,1,0,0,0,0,0,0,0,0.3527441299570118,0,1,0,0,1.0437502187073697,0,-0.23017135472814573,0,0,0,0,0,1,1,0,0,0,-0.009719039964678251,0,0,0,0,0,0,0,0,0,0,1,0,0,12.63460628389302
8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.15350177661027742,0.054814511856985534,0.05633440482766353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3908667512174463,0,0,0,0,0,0,1,0,0,-0.7710975407421373,1,0,0,0,0,1.1909956821181935,0,0,0,0,0,0,0,0,0,0,0,0.30779574937005405,0,0.6166689300833305,0.16963124030871848,0,1,0.838191237376307,0,0,0,0,0,-0.538250913941195,0,0,0,0,0,0,0.32151039915531915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8864324854613941,0,0.03313578058696538,0.9177470195716754,0.6492047270274337,0,-0.8057828263039846,0,0,0,0,0,0,1,0,0,1,0.49819221855039136,0,0,0,2.179779846245974,0,1,1,1,1,0,0,0,0,0,1,0,0,0.12758014784649,1,1,0,0,0,0,0,0.7809900823694325,0,1,0,0,0,0,0,0,1,1.5901578110414833,0,1,0,-0.2052069565783195,0,0,1,0,0,0,0,0,1,1,0.3527441299570118,0,0,0,0,-0.6835912329105025,0,-0.23017135472814573,0,0,0,0,0,1,1,0,0,0,-0.009719039964678251,0,0,0,1,0,0,0,0,0,0,1,0,0,12.206077645517675
9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.916012474989757,-0.01968736320344849,-1.330477098298677,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5072951451971113,0,0,0,0,0,0,0,0,0,-0.7710975407421373,0,0,0,0,0,0.5550518857280256,0,0,0,0,0,0,0,0,1,1,0,0.30779574937005405,0,-0.8366880209714862,-1.0457119949252436,1,1,0.2351339327332842,0,0,0,0,0,-1.6391784008642882,1,1,0,0,0,0,-0.648011920493013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1575243512128483,0,-0.5156568100467148,0.15747704540379243,0.6492047270274337,0,-0.8057828263039846,0,0,0,0,0,0,0,0,0,0,-0.8693035785605494,0,0,0,2.179779846245974,0,1,0,0,1,0,0,0,0,1,1,1,0,0.12758014784649,0,0,0,0,0,0,0,-0.5671527197050025,1,0,0,0,0,0,0,0,1,-0.26881593357844163,0,0,1,-1.8946431714287446,0,0,1,0,0,0,0,0,0,1,0.9920243555347905,0,1,0,0,-0.6835912329105025,0,-0.23017135472814573,1,0,0,0,0,1,1,0,1,0,-0.009719039964678251,0,0,0,0,1,0,0,0,0,0,1,0,0,11.774527900858464
10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.223016028210312,-1.2443119345093328,-1.0663225262746123,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3908667512174463,0,0,0,0,0,0,1,0,0,-0.7710975407421373,0,0,0,0,0,-0.8476469309933258,0,0,0,0,0,0,0,0,0,0,0,-1.0043861295233347,0,-0.8366880209714862,-1.0457119949252436,0,1,-0.6073537667467773,0,0,0,0,0,-1.6391784008642882,0,0,0,0,0,0,-0.648011920493013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8864324854613941,0,-0.34826348113451766,0.15747704540379243,-0.7730950355661027,0,-0.8057828263039846,0,0,0,0,0,0,0,0,0,1,-0.9164586060471336,0,0,0,2.179779846245974,0,1,0,0,0,0,0,1,0,0,1,0,0,0.12758014784649,1,1,0,0,0,0,0,-0.5671527197050025,0,0,0,0,0,0,0,1,1,-0.26881593357844163,0,1,0,-1.5728457971715206,0,0,1,0,0,0,0,0,0,0,-0.9258163211985456,0,1,0,0,-0.6835912329105025,0,-0.23017135472814573,1,0,0,0,0,1,1,0,0,0,-0.009719039964678251,0,0,0,0,0,1,0,0,0,0,0,0,0,11.678448377988165
