Id,SalePrice
1461,120671.32319973844
1462,157037.19209287208
1463,178254.4895656775
1464,192486.2347610872
1465,196661.6597123945
1466,173622.40631856394
1467,173866.98542175672
1468,165845.1337543129
1469,188766.94655532198
1470,118175.6816060371
1471,187807.54245187642
1472,97178.39416632387
1473,98628.14819914108
1474,146752.02021572876
1475,118801.87050439048
1476,367980.38558973436
1477,259362.03296201394
1478,293138.9031536326
1479,290535.2238365506
1480,530548.5704753434
1481,342031.16130680515
1482,215601.17466925958
1483,181508.72181254294
1484,169113.87148106765
1485,183977.11865895885
1486,193537.03258181975
1487,336656.54900098185
1488,238308.09531159935
1489,197484.75613962134
1490,223655.20329368676
1491,194237.00036101168
1492,90407.17606881514
1493,182477.95198774608
1494,293051.8839622073
1495,280416.00417046394
1496,224188.15676082272
1497,178589.17875598656
1498,165448.45211799044
1499,159666.4466387118
1500,157989.23538585546
1501,179842.70723729144
1502,154930.08507207883
1503,269777.79982514004
1504,239234.09069151874
1505,224433.17586805526
1506,194727.83133029012
1507,258037.80932605983
1508,209096.12545283683
1509,159534.4180905754
1510,145019.2060387663
1511,150929.29192265542
1512,177076.60166140055
1513,144508.5969704086
1514,155684.3145749148
1515,198672.85371798053
1516,161655.57340863615
1517,165957.94986968013
1518,135689.28024321972
1519,214246.80282767018
1520,133867.8542225655
1521,131574.94819408577
1522,176928.7860866493
1523,115990.41748170955
1524,124960.1184819814
1525,126224.15018851204
1526,119032.37686878028
1527,104867.45815752877
1528,136330.34891822064
1529,149269.38446646638
1530,176272.88305813214
1531,117938.68505753814
1532,101305.15422954551
1533,153162.57994565417
1534,121905.10426899117
1535,152296.18174512486
1536,112626.38592708598
1537,64055.905964841586
1538,156196.98116198962
1539,196571.6366195154
1540,104598.52551359055
1541,138805.07166180768
1542,138376.3998793786
1543,186991.7181629518
1544,89574.22830392468
1545,118562.83687339438
1546,134950.13208407492
1547,140866.2156006134
1548,134773.92381011433
1549,118262.12939193146
1550,137212.53339359106
1551,107420.42466979045
1552,136666.08967684276
1553,149252.10658002604
1554,127997.37795470776
1555,168695.71179562956
1556,88695.93987404575
1557,104330.94369324743
1558,98638.42812444463
1559,82687.98206051122
1560,138625.07380470622
1561,135603.15523050984
1562,134150.54160385436
1563,123045.42389470995
1564,157488.25738361568
1565,149369.5200463707
1566,231365.12183905416
1567,77798.29491039731
1568,236239.00053051877
1569,136380.4115512742
1570,143809.07752232463
1571,121226.57811888338
1572,142657.52232085366
1573,223883.58668518494
1574,126899.1959760672
1575,218933.02097623132
1576,239870.08234166563
1577,189700.69352726272
1578,141559.63256116622
1579,145479.28497479722
1580,189078.9475153266
1581,152033.2017750823
1582,126356.090740525
1583,303032.64027337235
1584,224942.4083488131
1585,138084.3192251046
1586,70929.8394742884
1587,104365.74569740814
1588,152016.49606096774
1589,99466.89433526761
1590,139066.22357642816
1591,97783.89152855847
1592,118512.1585114474
1593,123505.96946740047
1594,137867.96719923953
1595,114200.8543130059
1596,237939.5039842783
1597,192690.00556571948
1598,219387.26762316542
1599,166310.8568625734
1600,166457.20881794105
1601,67222.5676170226
1602,109722.46716862537
1603,77842.16932348684
1604,270733.59491260815
1605,252625.37033146847
1606,176735.00005333047
1607,186269.30213579725
1608,223358.8886731382
1609,186056.25181906155
1610,149719.4999715549
1611,146542.68150281283
1612,176983.37602728722
1613,168388.8582289485
1614,124157.85710757347
1615,91970.65136476928
1616,79367.28929719378
1617,92073.29973966777
1618,125615.97056695506
1619,141979.19808524527
1620,176882.1146239891
1621,140595.345122893
1622,144122.2315745393
1623,274142.2266756314
1624,214616.31113409725
1625,119089.46846144262
1626,175970.54021242546
1627,184017.81339920074
1628,273584.76269110886
1629,175005.61809282677
1630,346170.75212079723
1631,224565.77445614635
1632,245545.5563061714
1633,168748.8205950104
1634,186559.83762991373
1635,178111.18176475537
1636,156690.8585925186
1637,202618.40721108945
1638,190246.4776329636
1639,184666.64403264437
1640,254599.70132250298
1641,174260.68245791417
1642,237234.28996079206
1643,217559.6727133426
1644,232786.6339830605
1645,198090.16078380382
1646,157749.25614565448
1647,153743.48086839463
1648,132584.93420362056
1649,142418.4806154135
1650,113185.52219894172
1651,122515.19583228033
1652,101411.92956247705
1653,104228.5222168382
1654,144678.90131442092
1655,139566.67661456714
1656,140827.84495662962
1657,146245.3364468337
1658,143625.76765458568
1659,122297.18296245528
1660,151121.4134113339
1661,483335.55073733703
1662,400356.0999661383
1663,385259.9833859753
1664,514566.7404962954
1665,300413.44661871076
1666,327925.0826557458
1667,369323.64944025286
1668,336464.43392305815
1669,295152.9603476372
1670,336634.1851682412
1671,261439.26730423112
1672,447576.9542206102
1673,307157.8024349278
1674,249453.2279384478
1675,195152.28979127025
1676,196010.82675767632
1677,219252.57688156012
1678,461270.6018800504
1679,376508.0861493939
1680,327416.6639861149
1681,236027.65164306082
1682,302600.6250344019
1683,191498.3565010786
1684,175220.1902182192
1685,175570.2652764719
1686,173427.73895712
1687,167313.97777486243
1688,188767.8516455524
1689,189307.70250064082
1690,192460.38147570717
1691,186225.7343875743
1692,256446.11919249123
1693,169096.51918582316
1694,180005.82862594922
1695,164223.65814260853
1696,272850.5551298562
1697,168446.258579097
1698,349565.5384590691
1699,324301.8386423348
1700,241566.36428030298
1701,264873.6714343895
1702,250964.77113833514
1703,241828.8747289118
1704,279511.456179387
1705,230854.56232278963
1706,417986.2568589359
1707,207238.28409326778
1708,205724.96758352852
1709,270955.6467213941
1710,228355.32968236023
1711,266093.9927779248
1712,261634.83287574665
1713,264380.3114945907
1714,220190.1084084359
1715,209561.65644007077
1716,182658.80286388693
1717,176889.92922185504
1718,138060.40268696225
1719,207255.64947622604
1720,236256.4063849067
1721,161288.34492300238
1722,126493.10473400261
1723,157164.7067877719
1724,204616.3108126793
1725,242402.92256232526
1726,195827.3294058251
1727,162392.34245757115
1728,180633.77708258235
1729,169033.19034912038
1730,158472.9818431744
1731,126459.64233975035
1732,129985.41866599786
1733,113128.63459189238
1734,124703.67895397577
1735,132356.52848153302
1736,115442.11372920437
1737,308383.53172794887
1738,236410.44647368323
1739,253663.04262641806
1740,223780.3670890147
1741,188929.83466394106
1742,170500.17412303446
1743,174608.41264439875
1744,310157.74364098866
1745,225980.880045658
1746,195891.03166174341
1747,223079.3199845546
1748,233586.0718017438
1749,148777.95223503525
1750,130057.55623647636
1751,252279.17638114505
1752,119871.14540403806
1753,149584.9167266636
1754,196457.22364917825
1755,169048.63639006752
1756,123985.9194464461
1757,122210.91044953225
1758,145214.17628521245
1759,161365.09460222378
1760,167470.90292662973
1761,150110.90752593134
1762,179756.30432906531
1763,181166.48734610714
1764,121100.1084179531
1765,160793.54764612715
1766,183849.32401100209
1767,223834.15326263953
1768,140885.38176433046
1769,170875.1025286387
1770,154254.13887499724
1771,127760.31107074243
1772,140288.84860172178
1773,127455.33570675668
1774,151236.42905563218
1775,143160.2671112
1776,120698.45726469762
1777,110034.743528342
1778,138871.71669855528
1779,119145.65038343189
1780,173367.67548711417
1781,127114.3488906485
1782,92376.7455334827
1783,146881.00198334412
1784,113109.74864494147
1785,123270.91660969214
1786,142848.52629805743
1787,169861.82025535032
1788,65710.80983314059
1789,96695.48702145297
1790,81784.30557594019
1791,201734.8631189641
1792,159964.74433297265
1793,133888.49383196243
1794,154740.4494663272
1795,138321.66399816854
1796,119655.86871062007
1797,111638.37483415527
1798,123182.18332698838
1799,114555.27985186993
1800,132508.75390458445
1801,130987.97683069507
1802,133293.4995527419
1803,149021.60130620396
1804,141095.0547047032
1805,138801.71808532192
1806,132115.91113181712
1807,133189.66346031768
1808,118621.24944797931
1809,124546.7578325526
1810,139577.61083986025
1811,95509.13662620923
1812,98985.25848133938
1813,123143.32793312195
1814,93793.40986205051
1815,60379.476617047534
1816,100973.12191142375
1817,116155.90475287591
1818,147946.11158312272
1819,132083.13299632788
1820,67283.23522848038
1821,111925.8327323677
1822,149789.53807330396
1823,50720.61158940149
1824,125165.59703839588
1825,137586.34667507763
1826,105991.10146683273
1827,102030.36751139374
1828,141054.72764808236
1829,125983.97113044735
1830,149105.68268643477
1831,155076.05042692515
1832,86167.80902777471
1833,140997.12598876373
1834,123653.40509884646
1835,126279.59629349945
1836,131273.897315747
1837,97306.86780632495
1838,129789.89700077582
1839,101477.34482294961
1840,146311.2466580151
1841,144077.17143127153
1842,93717.67180934735
1843,133087.78764289286
1844,134162.15016451932
1845,145436.07874253052
1846,159357.73236617615
1847,170521.82831529636
1848,58430.81467720426
1849,108702.15935401982
1850,126807.01722354886
1851,156908.32069466784
1852,130376.99826008265
1853,134363.44523562712
1854,166700.74789354246
1855,154221.14442354205
1856,228847.5469650623
1857,141761.08256943233
1858,138565.75110787965
1859,117390.48047567371
1860,145696.7203080633
1861,117039.707329332
1862,321847.72453327035
1863,304691.5419633057
1864,304722.0145802367
1865,330690.28162319906
1866,319610.824419258
1867,232129.11824252713
1868,297187.5478868487
1869,206200.43028173572
1870,223476.22315788904
1871,254086.63057091128
1872,174989.04878461294
1873,253655.47768812955
1874,149127.1159288467
1875,198264.5161890003
1876,196991.2288251935
1877,205023.4987698236
1878,206925.0740312648
1879,132647.12321355892
1880,131601.76550515345
1881,249001.65163003176
1882,249317.40307954245
1883,188970.17829978635
1884,209455.84373438515
1885,237146.6508433593
1886,279360.28181630746
1887,212281.25282384205
1888,265912.0769694736
1889,168776.10840716993
1890,119179.17227975017
1891,127066.79218790916
1892,102471.19239379313
1893,133484.4375123575
1894,132299.300007841
1895,139355.30701838434
1896,126934.42961055554
1897,111596.87539094863
1898,119538.75447800312
1899,147257.21709608793
1900,149203.11634239106
1901,165395.77348205497
1902,147505.90890540637
1903,217499.50323854288
1904,139440.69768481213
1905,211632.66562264148
1906,144138.2878206661
1907,210217.17851672307
1908,110690.92468598142
1909,135091.06400605582
1910,119698.38443816896
1911,215896.9453481892
1912,336299.89828179224
1913,134055.9555655667
1914,71862.13938759264
1915,297111.6558421431
1916,65367.848231382166
1917,247057.26552185632
1918,141235.6977226319
1919,178342.5532828616
1920,168644.72238324006
1921,368014.60402748134
1922,299151.4551465144
1923,232421.27014432577
1924,232214.0964794163
1925,203942.8696755669
1926,364571.9287200368
1927,136325.95874372404
1928,155993.6418843434
1929,132860.09731905165
1930,133076.24378298593
1931,144727.0060219215
1932,139150.19961110147
1933,175647.09624941487
1934,176786.672336296
1935,166476.6856922526
1936,188332.13402438792
1937,183889.44508219213
1938,175510.0693703036
1939,244654.85339796482
1940,194285.83488738904
1941,170542.78203893278
1942,187803.74059015402
1943,215773.56189390097
1944,365200.67166141974
1945,367995.5408981531
1946,148412.40464367962
1947,304945.4541002606
1948,171451.45765197682
1949,248533.48597174854
1950,187690.17513493708
1951,261297.66466808823
1952,219146.35967553942
1953,170854.88973541113
1954,185599.8760118846
1955,137705.38260345365
1956,342879.15016033786
1957,155276.42052445593
1958,305593.86131946836
1959,150764.91413645376
1960,118695.00056519358
1961,126019.4461021921
1962,99267.20698477181
1963,102405.6990963519
1964,107585.213210356
1965,145402.66361238653
1966,137833.7578132995
1967,295580.52551600523
1968,417570.0302277
1969,376258.21171432186
1970,422863.62599403417
1971,497233.96624140773
1972,368819.66085720394
1973,283733.74788980087
1974,320681.8601013016
1975,504663.336744666
1976,274885.4848657908
1977,379823.58303604723
1978,367587.3926666329
1979,340120.8874589588
1980,212523.38903546988
1981,342481.4814809798
1982,223413.01810236412
1983,213538.35383465223
1984,168498.68842432526
1985,217142.6522694127
1986,205937.04818043913
1987,182072.32436599917
1988,174200.07891552706
1989,190016.88093145154
1990,214020.7028863046
1991,229048.94537427608
1992,217050.2835591406
1993,167894.5943184443
1994,234308.06428189971
1995,184360.06843953894
1996,249048.49724103505
1997,303135.9457662524
1998,323843.5258366747
1999,266061.56550113804
2000,326147.39386337873
2001,268796.3793878256
2002,236664.90212866812
2003,264751.2572573183
2004,284557.9819664734
2005,218785.44921951223
2006,224472.40539487425
2007,254560.16951647768
2008,207968.631804942
2009,201003.26837712532
2010,195510.4536192509
2011,144859.4356469266
2012,176455.98404329843
2013,177504.05620876516
2014,186684.25240880132
2015,207378.7967509432
2016,196200.58363123448
2017,201223.9818542371
2018,126329.21877516214
2019,133728.1496436831
2020,106240.0624610469
2021,105215.60372246333
2022,185703.05755325357
2023,145848.32856455955
2024,270640.50028215337
2025,371208.2924807399
2026,180716.1947533689
2027,159727.34954360302
2028,151208.8379441989
2029,168630.20471204573
2030,264903.3462714507
2031,219840.0115040612
2032,236268.6908043535
2033,250219.227569401
2034,169806.1918507322
2035,216831.25381249705
2036,192746.4855724642
2037,198614.3498974492
2038,311528.74823343894
2039,211193.02814665562
2040,320978.13839333906
2041,292841.6434059208
2042,203443.6085945032
2043,182842.74295927724
2044,168573.85117635285
2045,220460.26360992293
2046,150616.60144711944
2047,141507.82188023286
2048,136974.3030481826
2049,148028.9571732082
2050,174886.93859436308
2051,109607.14162410857
2052,129594.23130665252
2053,148093.3453086023
2054,99793.0494130719
2055,156643.53096433418
2056,146112.90819439327
2057,115860.92325713052
2058,217584.0027962394
2059,135317.11586616884
2060,170556.50459450693
2061,170570.75321020366
2062,131073.55450159987
2063,126922.86143223153
2064,141550.5825818467
2065,115786.66797767823
2066,169727.70162636356
2067,114816.43488176995
2068,150812.75311317394
2069,87017.38548402084
2070,119128.64160555406
2071,93676.8666779254
2072,148706.24182440172
2073,133967.15436456236
2074,176714.0291757825
2075,146194.93023735486
2076,117197.12470843385
2077,159744.27124961602
2078,128927.3825833839
2079,135683.76122484633
2080,124699.66288383225
2081,123847.33900662098
2082,131605.3489016632
2083,144499.5352916324
2084,116625.513252224
2085,120133.03096833853
2086,114172.06812184615
2087,122159.35357818445
2088,99833.6112308952
2089,83936.77674832365
2090,124861.80740292119
2091,113395.39639121469
2092,122752.65245618364
2093,119527.90492442877
2094,110066.09769919312
2095,149807.847877179
2096,82738.9113107304
2097,100217.56478410261
2098,149250.62250328172
2099,61683.900246069985
2100,83134.20732572372
2101,107051.83287476723
2102,130115.41071000551
2103,103273.06660113895
2104,137837.16532109358
2105,130192.4964567286
2106,65543.29067928405
2107,199973.2221066916
2108,119764.4104736959
2109,111585.37657396319
2110,126250.60939423688
2111,142124.0362966671
2112,140300.13410510178
2113,118848.45397461153
2114,125748.65894226774
2115,158453.32910634362
2116,111793.51809234123
2117,148573.55680416158
2118,128044.264256206
2119,117598.13625669405
2120,117293.0338261625
2121,99005.75827438208
2122,119509.63306390442
2123,82818.98297425639
2124,160376.16624826385
2125,126986.02366657848
2126,148439.7500413666
2127,165155.5265334432
2128,128162.3203071514
2129,88170.45089057321
2130,137426.72024869247
2131,140766.5151027564
2132,116904.73147741139
2133,113580.31602087893
2134,119798.33997374932
2135,89947.55138176407
2136,80133.65286246139
2137,109597.11923438833
2138,139886.9606927024
2139,151952.13398941408
2140,141742.38645749775
2141,151078.64805793
2142,133619.86937020582
2143,149126.32823222777
2144,112786.79534389886
2145,142742.75467452046
2146,169525.2298769144
2147,135798.03827354964
2148,134257.39962173387
2149,146652.2813216992
2150,237767.8168226038
2151,121077.21920071461
2152,164207.0062987522
2153,166904.81812623984
2154,101882.49025863515
2155,140777.61242120626
2156,274285.1016394919
2157,227126.8606103159
2158,242904.8853188817
2159,217253.7661559789
2160,179606.58119922655
2161,248407.40038810353
2162,409299.1344497482
2163,343073.5320019882
2164,247917.8376818296
2165,202197.47036591603
2166,151483.82218721925
2167,210178.0819809165
2168,198415.16098432333
2169,193901.64791027465
2170,222175.0997922199
2171,152013.46491933567
2172,135619.39902153966
2173,168995.44329579608
2174,231871.86341056935
2175,279756.3367493091
2176,303377.3394718443
2177,245483.586687152
2178,217093.58154460986
2179,137918.2273442232
2180,215756.2388482346
2181,199969.5220063387
2182,235906.51561484177
2183,199489.4271255453
2184,123785.77508475349
2185,118692.85929418443
2186,149870.45755448463
2187,159969.6461995986
2188,156001.31813837038
2189,318935.71892582084
2190,82111.78341098982
2191,83638.44973998373
2192,89334.2056887388
2193,109710.68228121217
2194,106727.72950207318
2195,114832.12059369423
2196,103955.64434355323
2197,117855.23448559234
2198,155197.40838771718
2199,181520.19636967505
2200,146429.3377480734
2201,138364.62837574122
2202,208727.95310039198
2203,141622.38600292115
2204,179108.2899891811
2205,123780.92084549811
2206,139033.9239060931
2207,213335.63069720802
2208,265810.7148629881
2209,237065.46505455306
2210,118506.6401011411
2211,113194.93917046899
2212,117022.07544700637
2213,104248.65306812279
2214,129737.63939200711
2215,98547.80044575896
2216,145491.25650873018
2217,65412.55723167347
2218,82463.25778005278
2219,74650.6100921226
2220,77752.36095096565
2221,297307.3412497483
2222,263707.5995174202
2223,318436.23685793456
2224,214373.8586068919
2225,128845.58825682628
2226,179211.18955692102
2227,196983.196110691
2228,263790.9771833555
2229,256555.30057896167
2230,149870.31237767616
2231,214444.80864837632
2232,177659.03911660356
