Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBaths,CarCapacity
1,5,3,-0.2091331937483711,-0.21563645899639222,1,1,3,3,4,0,5,2,2,0,5,0.6492047270274337,-0.5072951451971113,1.0469140499179068,0.897741460306318,1,0,12,13,1,0.533830568655786,1.0437502187073697,-0.23017135472814573,2,0.6166689300833305,-0.009719039964678251,-0.648011920493013,2,1,0.8864324854613941,1,4,0.42625314215533333,0.16963124030871848,0.7415185647591002,0.9920243555347905,6,-0.9246099128032373,0.0010438362450509826,1,1.0015331968862697,2,0.15350177661027742,0.12758014784649,2,0,1,0,0,0,0,4,0,1,0.15747704540379243,8,4,12.247699116372562,0.030273701856673503,1.5901578110414833,0.15776233195619777
2,0,3,0.49819221855039136,-0.06755774495867936,1,1,3,3,2,0,24,1,2,0,2,-0.06194515426933451,2.1871905440465613,0.15539236933668787,-0.3946516765164436,1,0,8,8,3,-0.5671527197050025,-0.6835912329105025,-0.23017135472814573,1,0.6166689300833305,-0.009719039964678251,2.2605550384519835,0,1,0.8864324854613941,1,4,-0.47533806285351227,0.16963124030871848,-0.7710975407421373,-0.28653609562076693,6,0.6275849667213683,-0.8057828263039846,1,-0.08453294123186057,2,0.15350177661027742,0.12758014784649,2,1,0,0,0,0,0,4,0,4,-0.6027929287640905,8,4,12.109016442313738,-0.023502108748436806,0.3508419812948667,-0.08103220402020764
3,5,3,-0.06766811128861863,0.14490301866064778,1,1,0,3,4,0,5,2,2,0,5,0.6492047270274337,-0.5072951451971113,0.9808754069118907,0.8498750478314009,1,0,12,13,1,0.34284367169524116,1.0437502187073697,-0.23017135472814573,2,0.6166689300833305,-0.009719039964678251,0.32151039915531915,2,1,0.8864324854613941,1,4,0.5792016501479054,0.16963124030871848,0.7415185647591002,-0.28653609562076693,6,0.6275849667213683,-0.8057828263039846,1,0.9210838533219639,2,0.15350177661027742,0.12758014784649,2,0,1,0,0,0,0,4,0,8,0.15747704540379243,8,4,12.317171167298682,0.20952640387370786,1.5901578110414833,0.3205767883037469
4,6,3,-0.44490833118129197,-0.07399594991684079,1,1,0,3,0,0,6,2,2,0,5,0.6492047270274337,-0.5072951451971113,-1.858786242346807,-0.6818501513659462,1,0,13,15,3,-0.5671527197050025,-0.6835912329105025,-0.23017135472814573,0,-0.8366880209714862,3.433353252069121,-0.648011920493013,0,1,-0.1575243512128483,1,4,0.44034050473359654,0.16963124030871848,0.7415185647591002,0.3527441299570118,6,0.6275849667213683,1.015652666408371,5,0.8004098379755049,3,0.15350177661027742,0.12758014784649,2,0,1,1,0,0,0,4,0,1,-1.3630629029319734,8,0,11.849404844423075,-0.08880130734035646,-0.26881593357844163,1.283895655026746
5,5,3,0.686812328496728,0.5324829571419658,1,1,0,3,2,0,15,2,2,0,5,1.360354608324202,-0.5072951451971113,0.9478560854088826,0.7541422228815666,1,0,12,13,1,1.3988888666535486,1.0437502187073697,-0.23017135472814573,2,0.6166689300833305,-0.009719039964678251,1.2910327188036514,2,1,0.8864324854613941,1,4,1.4083435618971116,1.3849744755426805,0.7415185647591002,1.6313045811125693,6,0.6275849667213683,-0.8057828263039846,1,0.8808591815398109,2,0.15350177661027742,0.12758014784649,2,1,1,0,0,0,0,4,0,11,0.15747704540379243,8,4,12.429220196836386,1.0251261980512143,1.5901578110414833,2.0735457683123593
6,4,3,0.7339673559833122,0.5138121627632977,1,1,0,3,4,0,11,2,2,0,0,-0.7730950355661027,-0.5072951451971113,0.7167208348878258,0.5148101605069811,1,0,12,13,3,-0.5671527197050025,-0.6835912329105025,-0.23017135472814573,5,0.6166689300833305,-0.009719039964678251,-0.648011920493013,2,1,0.8864324854613941,1,4,-0.27409002602118065,-2.2610552301592053,-0.7710975407421373,-0.9258163211985456,6,-0.9246099128032373,0.0010438362450509826,1,0.5992864790647401,3,0.15350177661027742,0.12758014784649,2,1,1,0,1,0,0,2,1,9,0.9177470195716754,8,4,11.870606902224589,-0.4921198868786838,0.3508419812948667,-0.026760718571024588
7,0,3,0.26241708111747053,-0.00523592096367673,1,1,3,3,4,0,21,2,2,0,2,1.360354608324202,-0.5072951451971113,1.079933371420915,0.9934742852561521,1,0,12,13,4,0.4776579519026846,1.0437502187073697,-0.23017135472814573,2,2.070025881138147,-0.009719039964678251,1.2910327188036514,2,1,0.8864324854613941,1,4,0.39405345626216026,0.16963124030871848,0.7415185647591002,0.3527441299570118,6,0.6275849667213683,1.015652666408371,1,1.0417578686684228,2,0.15350177661027742,0.12758014784649,2,1,1,0,0,0,0,4,0,7,-0.6027929287640905,8,4,12.63460628389302,1.0725001264414304,0.9704998961681751,0.3965568679326032
8,5,3,0.49819221855039136,0.03313578058696538,1,1,0,3,0,0,14,4,2,0,5,0.6492047270274337,0.3908667512174463,0.05633440482766353,-0.538250913941195,1,0,6,6,4,0.7809900823694325,-0.6835912329105025,-0.23017135472814573,1,0.6166689300833305,-0.009719039964678251,0.32151039915531915,0,1,0.8864324854613941,1,4,1.1909956821181935,0.16963124030871848,-0.7710975407421373,0.3527441299570118,6,2.179779846245974,-0.8057828263039846,1,-0.2052069565783195,2,0.15350177661027742,0.12758014784649,2,1,1,1,0,0,0,4,1,10,0.9177470195716754,8,4,12.206077645517675,0.838191237376307,1.5901578110414833,-0.01590642148118798
9,4,4,-0.8693035785605494,-0.5156568100467148,1,1,3,3,4,0,17,0,2,0,0,0.6492047270274337,-0.5072951451971113,-1.330477098298677,-1.6391784008642882,1,0,3,15,3,-0.5671527197050025,-0.6835912329105025,-0.23017135472814573,0,-0.8366880209714862,-0.009719039964678251,-0.648011920493013,6,1,-0.1575243512128483,1,1,0.5550518857280256,-1.0457119949252436,-0.7710975407421373,0.9920243555347905,2,2.179779846245974,-0.8057828263039846,5,-1.8946431714287446,3,-3.916012474989757,0.12758014784649,2,1,0,1,0,0,0,4,0,3,0.15747704540379243,8,0,11.774527900858464,0.2351339327332842,-0.26881593357844163,-0.05932360984053442
10,15,3,-0.9164586060471336,-0.34826348113451766,1,1,3,3,0,0,3,0,0,1,1,-0.7730950355661027,0.3908667512174463,-1.0663225262746123,-1.6391784008642882,1,0,8,8,3,-0.5671527197050025,-0.6835912329105025,-0.23017135472814573,0,-0.8366880209714862,-0.009719039964678251,-0.648011920493013,2,1,0.8864324854613941,1,4,-0.8476469309933258,-1.0457119949252436,-0.7710975407421373,-0.9258163211985456,6,2.179779846245974,-0.8057828263039846,1,-1.5728457971715206,2,4.223016028210312,0.12758014784649,2,0,1,0,0,0,0,4,0,0,0.15747704540379243,8,4,11.678448377988165,-0.6073537667467773,-0.26881593357844163,-1.0511350064243545
