Id,GrLivArea,GarageType__CarPort,PavedDrive__P,SaleCondition__Normal,GarageYrBlt,TotalSF,Neighborhood__Edwards,Neighborhood__NWAmes,Foundation__Wood,Neighborhood__NAmes,YearBuilt,Alley__Pave,Neighborhood__BrDale,SaleType__CWD,EnclosedPorch__1,OpenPorchSF__1,LotConfig__FR3,Exterior2nd__Wd Sdng,BsmtCond,MSSubClass__50,MSSubClass__190,Neighborhood__CollgCr,MSSubClass__120,MSZoning__RM,ExterCond,Condition1__Norm,LotShape__IR2,LotFrontage,ExterQual,MSZoning__RH,Condition1__RRNn,Condition2__PosN,RoofStyle__Mansard,MasVnrArea,Alley__No Alley,LotConfig__FR2,MSSubClass__45,CarCapacity,SaleType__ConLw,RoofMatl__Tar&Grv,Condition2__Norm,Neighborhood__NoRidge,WoodDeckSF__1,MasVnrType__BrkFace,Neighborhood__SawyerW,Exterior1st__HdBoard,OverallCond,MSSubClass__30,HouseStyle__2.5Unf,Functional__Min1,Condition1__Feedr,Foundation__Stone,GarageFinish__Unf,3SsnPorch__1,MSSubClass__80,Neighborhood__StoneBr,Exterior2nd__AsphShn,LotShape__Reg,Neighborhood__BrkSide,GarageType__BuiltIn,RoofStyle__Shed,Neighborhood__SWISU,Exterior2nd__CmentBd,Street__Pave,Functional__Sev,Fence__No Fence,Exterior2nd__Brk Cmn,OverallQual,Exterior1st__Plywood,Exterior1st__VinylSd,RoofStyle__Gable,Exterior2nd__MetalSd,MoSold__7,SaleType__Oth,LotShape__IR3,Exterior2nd__Stucco,CentralAir__Y,HeatingQC,MSSubClass__90,RoofStyle__Hip,MoSold__3,BsmtQual,LotArea,Condition1__RRAn,Exterior2nd__BrkFace,Exterior2nd__Wd Shng,Foundation__PConc,Functional__Maj2,Exterior1st__CemntBd,YrSold,SaleCondition__AdjLand,BldgType__Twnhs,MSSubClass__180,GarageType__Attchd,Neighborhood__ClearCr,MoSold__5,Exterior2nd__VinylSd,Exterior2nd__Stone,Neighborhood__NridgHt,HouseStyle__2Story,RoofMatl__WdShake,SaleType__WD,MSSubClass__85,Exterior1st__WdShing,Condition1__PosA,Condition2__Feedr,Exterior1st__Wd Sdng,Neighborhood__Veenker,Electrical__SBrkr,Functional__Mod,HouseStyle__SLvl,MasVnrType__Stone,MoSold__12,RoofStyle__Gambrel,SaleCondition__Alloca,Neighborhood__Gilbert,Heating__Wall,HouseStyle__SFoyer,Functional__Typ,MoSold__6,GarageQual,LotConfig__CulDSac,BsmtFinType1__Rec,Exterior1st__BrkFace,Exterior2nd__ImStucc,Heating__Grav,Exterior2nd__HdBoard,Electrical__FuseF,MSSubClass__60,MSSubClass__160,MoSold__10,TotalBaths,TotRmsAbvGrd,SaleType__Con,MSSubClass__75,GarageType__No Garage,MoSold__4,BldgType__Duplex,Exterior2nd__CBlock,Foundation__CBlock,Neighborhood__Sawyer,YearRemodAdd,Neighborhood__OldTown,PavedDrive__Y,Exterior1st__BrkComm,GarageType__Basment,Fireplaces,Fence__MnPrv,MasVnrType__None,BldgType__TwnhsE,LandSlope__Mod,GarageFinish__RFn,Exterior1st__Stucco,BsmtFinType1__No Basement,HouseStyle__1.5Unf,SaleType__ConLI,MoSold__11,LandContour__Lvl,Neighborhood__MeadowV,LandSlope__Sev,Condition1__RRNe,BsmtFinType1__BLQ,Condition1__PosN,Functional__Min2,Electrical__FuseP,MSSubClass__70,BsmtFinType1__Unf,SaleType__New,HouseStyle__1Story,Neighborhood__Timber,BsmtFinType1__GLQ,BsmtExposure,GarageCond,Neighborhood__NPkVill,SaleCondition__Partial,Exterior2nd__Plywood,BedroomAbvGr,Exterior1st__AsphShn,KitchenQual,LandContour__HLS,Exterior1st__MetalSd,Heating__GasW,Neighborhood__Mitchel,BldgType__2fmCon,Condition1__RRAe,Exterior1st__CBlock,GarageFinish__No Garage,MasVnrType__No Masonry Veneer,BsmtFinType1__LwQ,LotConfig__Inside,Foundation__Slab,MSZoning__FV,MoSold__8,Neighborhood__Somerst,RoofMatl__WdShngl,MSZoning__RL,LandContour__Low,FireplaceQu,GarageType__Detchd,Neighborhood__Crawfor,Fence__GdWo,ScreenPorch__1,MoSold__9,Neighborhood__Blueste,Fence__MnWw,SaleType__ConLD,MoSold__2,Condition2__PosA,MiscFeature__Shed,MSSubClass__40,Neighborhood__IDOTRR,SaleCondition__Family,PoolArea__1,SalePrice
1,0.4262531421553333,0,0,1,1.0015331968860886,0.03027370185667376,0,0,0,0,1.04691404991791,0,0,0,0,1,0,0,-0.009719039964690398,0,0,1,0,0,-0.2301713547281517,1,0,-0.20913319374837117,1.0437502187073582,0,0,0,0,0.5338305686557839,1,0,0,0.15776233195619765,0,0,1,0,0,1,0,0,-0.5072951451971087,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.6492047270274389,0,1,1,0,0,0,0,0,1,0.8864324854613885,0,0,0,0.61666893008334,-0.2156364589963938,0,0,0,1,0,0,0.15747704540376914,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.15350177661026865,0,0,0,0,0,0,0,1,0,0,1.5901578110415067,0.9920243555347904,0,0,0,0,0,0,0,0,0.8977414603063211,0,1,0,0,-0.9246099128032265,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6480119204930016,0.12758014784646926,0,0,0,0.16963124030871665,0,0.7415185647590924,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0010438362450241971,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.247699116372562
2,-0.4753380628535122,0,0,1,-0.0845329412320439,-0.023502108748436654,0,0,0,0,0.1553923693366879,0,0,0,0,0,0,0,-0.009719039964690398,0,0,0,0,0,-0.2301713547281517,0,0,0.4981922185503925,-0.6835912329104947,0,0,0,0,-0.5671527197050009,1,1,0,-0.08103220402020758,0,0,1,0,1,0,0,0,2.1871905440465516,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.06194515426933488,0,0,1,1,0,0,0,0,1,0.8864324854613885,0,0,0,0.61666893008334,-0.0675577449586799,0,0,0,0,0,0,-0.6027929287640951,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.15350177661026865,0,0,0,0,0,0,0,0,0,0,0.35084198129487204,-0.2865360956207669,0,0,0,0,0,0,1,0,-0.39465167651644883,0,1,0,0,0.6275849667213612,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.2605550384519373,0.12758014784646926,0,0,0,0.16963124030871665,0,-0.7710975407421293,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8057828263039871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.109016442313738
3,0.5792016501479054,0,0,1,0.921083853321783,0.2095264038737084,0,0,0,0,0.9808754069118937,0,0,0,0,1,0,0,-0.009719039964690398,0,0,1,0,0,-0.2301713547281517,1,0,-0.06766811128861845,1.0437502187073582,0,0,0,0,0.3428436716952397,1,0,0,0.32057678830374675,0,0,1,0,0,1,0,0,-0.5072951451971087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.6492047270274389,0,1,1,0,0,0,0,0,1,0.8864324854613885,0,0,0,0.61666893008334,0.14490301866064867,0,0,0,1,0,0,0.15747704540376914,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.15350177661026865,0,0,0,0,0,0,0,1,0,0,1.5901578110415067,-0.2865360956207669,0,0,0,0,0,0,0,0,0.8498750478314037,0,1,0,0,0.6275849667213612,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3215103991553114,0.12758014784646926,0,0,0,0.16963124030871665,0,0.7415185647590924,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.8057828263039871,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.317171167298682
4,0.4403405047335965,0,0,0,0.8004098379753234,-0.08880130734035642,0,0,0,0,-1.8587862423468138,0,0,0,1,1,0,0,3.4333532520692587,0,0,0,0,0,-0.2301713547281517,1,0,-0.44490833118129247,-0.6835912329104947,0,0,0,0,-0.5671527197050009,1,0,0,1.2838956550267449,0,0,1,0,0,0,0,0,-0.5072951451971087,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.6492047270274389,0,0,1,0,0,0,0,0,1,-0.15752435121284789,0,0,0,-0.8366880209714778,-0.07399594991684137,0,0,1,0,0,0,-1.3630629029319592,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.15350177661026865,0,0,0,0,0,0,0,0,0,0,-0.2688159335784454,0.3527441299570118,0,0,0,0,0,0,0,0,-0.6818501513659533,0,1,0,0,0.6275849667213612,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.6480119204930016,0.12758014784646926,0,0,0,0.16963124030871665,0,0.7415185647590924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0156526664083139,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11.849404844423075
5,1.4083435618971116,0,0,1,0.8808591815396296,1.0251261980512163,0,0,0,0,0.9478560854088853,0,0,0,0,1,0,0,-0.009719039964690398,0,0,0,0,0,-0.2301713547281517,1,0,0.6868123284967296,1.0437502187073582,0,0,0,0,1.3988888666535437,1,1,0,2.0735457683123593,0,0,1,1,1,1,0,0,-0.5072951451971087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.3603546083242128,0,1,1,0,0,0,0,0,1,0.8864324854613885,0,0,0,0.61666893008334,0.5324829571419692,0,0,0,1,0,0,0.15747704540376914,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.15350177661026865,0,0,0,0,0,0,0,1,0,0,1.5901578110415067,1.6313045811125693,0,0,0,0,0,0,0,0,0.7541422228815688,0,1,0,0,0.6275849667213612,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2910327188036244,0.12758014784646926,0,0,0,1.3849744755426652,0,0.7415185647590924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8057828263039871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.429220196836386
6,-0.27409002602118065,0,0,1,0.5992864790645581,-0.49211988687868446,0,0,1,0,0.7167208348878278,0,0,0,0,1,0,0,-0.009719039964690398,1,0,0,0,0,-0.2301713547281517,1,0,0.7339673559833136,-0.6835912329104947,0,0,0,0,-0.5671527197050009,1,0,0,-0.026760718571024567,0,0,1,0,1,0,0,0,-0.5072951451971087,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.7730950355661087,0,1,1,0,0,0,0,0,1,0.8864324854613885,0,0,0,0.61666893008334,0.513812162763301,0,0,0,0,0,0,0.9177470195716333,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.15350177661026865,0,0,0,0,0,0,0,0,0,1,0.35084198129487204,-0.9258163211985456,0,0,0,0,0,0,0,0,0.5148101605069818,0,1,0,0,-0.9246099128032265,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6480119204930016,0.12758014784646926,0,0,0,-2.26105523015918,0,-0.7710975407421293,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0010438362450241971,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.870606902224589
7,0.39405345626216026,0,0,1,1.0417578686682418,1.0725001264414327,0,0,0,0,1.0799333714209183,0,0,0,0,1,0,0,-0.009719039964690398,0,0,0,0,0,-0.2301713547281517,1,0,0.26241708111747114,1.0437502187073582,0,0,0,0,0.4776579519026827,1,0,0,0.39655686793260303,0,0,1,0,1,0,0,0,-0.5072951451971087,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1.3603546083242128,0,1,1,0,0,0,0,0,1,0.8864324854613885,0,0,0,2.0700258811381578,-0.0052359209636768465,0,0,0,1,0,0,-0.6027929287640951,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.15350177661026865,0,0,0,0,0,0,0,0,0,0,0.9704998961681895,0.3527441299570118,0,0,0,0,0,0,0,0,0.9934742852561558,0,1,0,0,0.6275849667213612,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.2910327188036244,0.12758014784646926,0,0,0,0.16963124030871665,0,0.7415185647590924,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1.0156526664083139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.63460628389302
8,1.1909956821181935,0,0,1,-0.20520695657850307,0.8381912373763086,0,1,0,0,0.056334404827663234,0,0,0,1,1,0,0,-0.009719039964690398,0,0,0,0,0,-0.2301713547281517,0,0,0.4981922185503925,-0.6835912329104947,0,0,0,0,0.7809900823694296,1,0,0,-0.015906421481187965,0,0,1,0,1,0,0,1,0.3908667512174447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.6492047270274389,0,0,1,0,0,0,0,0,1,0.8864324854613885,0,0,0,0.61666893008334,0.03313578058696552,0,0,0,0,0,0,0.9177470195716333,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.15350177661026865,0,0,0,0,0,1,0,1,0,0,1.5901578110415067,0.3527441299570118,0,0,0,0,0,0,1,0,-0.5382509139412012,0,1,0,0,2.179779846245949,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3215103991553114,0.12758014784646926,0,0,0,0.16963124030871665,0,-0.7710975407421293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8057828263039871,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.206077645517675
9,0.5550518857280256,0,0,0,-1.894643171428932,0.2351339327332848,0,0,0,0,-1.3304770982986822,0,0,0,1,0,0,0,-0.009719039964690398,1,0,0,0,1,-0.2301713547281517,0,0,-0.8693035785605504,-0.6835912329104947,0,0,0,0,-0.5671527197050009,1,0,0,-0.059323609840534385,0,0,1,0,1,0,0,0,-0.5072951451971087,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.6492047270274389,0,0,1,0,0,0,0,0,1,-0.15752435121284789,0,0,0,-0.8366880209714778,-0.5156568100467184,0,0,1,0,0,0,0.15747704540376914,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.9160124749896963,0,0,1,0,0,0,1,0,0,0,-0.2688159335784454,0.9920243555347904,0,0,0,1,0,0,0,0,-1.6391784008643016,1,1,0,0,2.179779846245949,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.6480119204930016,0.12758014784646926,0,0,0,-1.045711994925232,0,-0.7710975407421293,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.8057828263039871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.774527900858464
10,-0.8476469309933258,0,0,1,-1.5728457971717071,-0.6073537667467782,0,0,0,0,-1.0663225262746165,0,0,0,0,1,0,0,-0.009719039964690398,0,1,0,0,0,-0.2301713547281517,0,0,-0.9164586060471347,-0.6835912329104947,0,0,0,0,-0.5671527197050009,1,0,0,-1.0511350064243539,0,0,0,0,0,0,0,0,0.3908667512174447,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,-0.7730950355661087,0,0,1,1,0,0,0,0,1,0.8864324854613885,0,0,0,-0.8366880209714778,-0.3482634811345201,0,0,0,0,0,0,0.15747704540376914,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.223016028210234,0,0,0,0,0,0,0,0,0,0,-0.2688159335784454,-0.9258163211985456,0,0,0,0,0,0,0,0,-1.6391784008643016,0,1,0,0,2.179779846245949,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6480119204930016,0.12758014784646926,0,0,0,-1.045711994925232,0,-0.7710975407421293,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8057828263039871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.678448377988165
