Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBaths,CarCapacity
1,5,3,-0.23222286661338534,-0.20219771427150582,1,1,3,3,4,0,5,2,2,0,5,0.657758665216821,-0.5172362947592879,1.052324407131098,0.88042408328944,1,0,12,13,1,0.5234237513775988,1.0604451297744593,-0.23837128912124986,2,0.6303545073483519,-0.039621341189839385,-0.650142454311517,2,1,0.8928267578906046,1,4,0.39309631245505894,0.1631729980640734,0.7415209326651778,0.9213102810477773,6,-0.9519510864697377,0.002056039815883832,1,1.0224544909338824,2,0.10219277686551524,0.11230213656166942,2,0,1,0,0,0,0,4,0,1,0.13842358460841014,8,4,12.247699116372562,0.011850298700036975,1.6540966751666109,0.17218290482659668
2,0,3,0.4665078761188427,-0.08479428054317284,1,1,3,3,2,0,24,1,2,0,2,-0.0693690853301503,2.1774476675683023,0.15799984077342824,-0.42769250894242744,1,0,8,8,3,-0.5709990188023237,-0.689349382208992,-0.23837128912124986,1,0.6303545073483519,-0.039621341189839385,2.2656907361083047,0,1,0.8928267578906046,1,4,-0.4890317382014637,0.1631729980640734,-0.7695224224301563,-0.3164482062612235,6,0.6082207166645792,-0.8521252888073285,1,-0.10355923774964543,2,0.10219277686551524,0.11230213656166942,2,1,0,0,0,0,0,4,0,4,-0.6141255302214936,8,4,12.109016442313738,-0.04241243541026364,0.3742141176956858,-0.07669655185232331
3,5,3,-0.09247671806693974,0.08365412437139186,1,1,0,3,4,0,5,2,2,0,5,0.657758665216821,-0.5172362947592879,0.9860781429564557,0.8319753206141856,1,0,12,13,1,0.33357490348924485,1.0604451297744593,-0.23837128912124986,2,0.6303545073483519,-0.039621341189839385,0.3218019424950903,2,1,0.8928267578906046,1,4,0.5427430353342905,0.1631729980640734,0.7415209326651778,-0.3164482062612235,6,0.6082207166645792,-0.8521252888073285,1,0.9390460665869543,2,0.10219277686551524,0.11230213656166942,2,0,1,0,0,0,0,4,0,8,0.13842358460841014,8,4,12.317171167298682,0.1927260790677057,1.6540966751666109,0.3418734434713149
4,6,3,-0.46513311419079467,-0.089898777661796,1,1,0,3,0,0,6,2,2,0,5,0.657758665216821,-0.5172362947592879,-1.8625112165531588,-0.7183850849939535,1,0,13,15,3,-0.5709990188023237,-0.689349382208992,-0.23837128912124986,0,-0.8616904073874944,3.4769609586233075,-0.650142454311517,0,1,-0.14951986570443615,1,4,0.4068795632465671,0.1631729980640734,0.7415209326651778,0.3024310373932769,6,0.6082207166645792,1.0006060436993551,5,0.8139334300665624,3,0.10219277686551524,0.11230213656166942,2,0,1,1,0,0,0,4,0,1,-1.3666746450513974,8,0,11.849404844423075,-0.10830289825848582,-0.2657271610397767,1.3458757971192308
5,5,3,0.6528360741807702,0.39094485091250686,1,1,0,3,2,0,15,2,2,0,5,1.3848864157637923,-0.5172362947592879,0.9529550108691346,0.7350777952636769,1,0,12,13,1,1.3833273565189665,1.0604451297744593,-0.23837128912124986,2,0.6303545073483519,-0.039621341189839385,1.2937463393016975,2,1,0.8928267578906046,1,4,1.3539857962059139,1.3886526794009535,0.7415209326651778,1.5401895247022777,6,0.6082207166645792,-0.8521252888073285,1,0.8973418544134903,2,0.10219277686551524,0.11230213656166942,2,1,1,0,0,0,0,4,0,11,0.13842358460841014,8,4,12.429220196836386,1.0157108797405985,1.6540966751666109,2.1688749095461137
6,4,3,0.699418123696252,0.37614180926849966,1,1,0,3,4,0,11,2,2,0,0,-0.7964968358771216,-0.5172362947592879,0.7210930862578869,0.4928339818874052,1,0,12,13,3,-0.5709990188023237,-0.689349382208992,-0.23837128912124986,5,0.6303545073483519,-0.039621341189839385,-0.650142454311517,2,1,0.8928267578906046,1,4,-0.2921281554656327,-2.287786364609687,-0.7695224224301563,-0.9353274499157239,6,-0.9519510864697377,0.002056039815883832,1,0.6054123691992425,3,0.10219277686551524,0.11230213656166942,2,1,1,0,1,0,0,2,1,9,0.8909726994383139,8,4,11.870606902224589,-0.5152734040857404,0.3742141176956858,-0.020133038970750583
7,0,3,0.23359762854143334,-0.035382748434900524,1,1,3,3,4,0,21,2,2,0,2,1.3848864157637923,-0.5172362947592879,1.085447539218419,0.9773216086399487,1,0,12,13,4,0.4675858549398476,1.0604451297744593,-0.23837128912124986,2,2.122399422084198,-0.039621341189839385,1.2937463393016975,2,1,0.8928267578906046,1,4,0.361591739217326,0.1631729980640734,0.7415209326651778,0.3024310373932769,6,0.6082207166645792,1.0006060436993551,1,1.0641587031073463,2,0.10219277686551524,0.11230213656166942,2,1,1,0,0,0,0,4,0,7,-0.6141255302214936,8,4,12.63460628389302,1.0635137645520536,1.0141553964311485,0.4210623615055167
8,5,3,0.4665078761188427,-0.004959945607906417,1,1,0,3,0,0,14,4,2,0,5,0.657758665216821,0.38099169268324223,0.05863044451146495,-0.5730387969681905,1,0,6,6,4,0.7691104957037038,-0.689349382208992,-0.23837128912124986,1,0.6303545073483519,-0.039621341189839385,0.3218019424950903,0,1,0.8928267578906046,1,4,1.1413299268512165,0.1631729980640734,-0.7695224224301563,0.3024310373932769,6,2.1683925197988962,-0.8521252888073285,1,-0.2286718742700374,2,0.10219277686551524,0.11230213656166942,2,1,1,1,0,0,0,4,1,10,0.8909726994383139,8,4,12.206077645517675,0.8270832802143153,1.6540966751666109,-0.008820336394436037
9,4,4,-0.8843715598301315,-0.44006727999934564,1,1,3,3,4,0,17,0,2,0,0,0.657758665216821,-0.5172362947592879,-1.3325411031560213,-1.6873603384990405,1,0,3,15,3,-0.5709990188023237,-0.689349382208992,-0.23837128912124986,0,-0.8616904073874944,-0.039621341189839385,-0.650142454311517,6,1,-0.14951986570443615,1,1,0.5191146054059907,-1.0623066832728068,-0.7695224224301563,0.9213102810477773,2,2.1683925197988962,-0.8521252888073285,5,-1.980248785555525,3,-4.034109275038514,0.11230213656166942,2,1,0,1,0,0,0,4,0,3,0.13842358460841014,8,0,11.774527900858464,0.21856547626308695,-0.2657271610397767,-0.05407114669969422
10,14,3,-0.9309536093456134,-0.3073503549151432,1,1,3,3,0,0,3,0,0,1,1,-0.7964968358771216,0.38099169268324223,-1.0675560464574525,-1.6873603384990405,1,0,8,8,3,-0.5709990188023237,-0.689349382208992,-0.23837128912124986,0,-0.8616904073874944,-0.039621341189839385,-0.650142454311517,2,1,0.8928267578906046,1,4,-0.8533033662627509,-1.0623066832728068,-0.7695224224301563,-0.9353274499157239,6,2.1683925197988962,-0.8521252888073285,1,-1.6466150881678132,2,4.238494828769545,0.11230213656166942,2,0,1,0,0,0,0,4,0,0,0.13842358460841014,8,4,11.678448377988165,-0.631550691464956,-0.2657271610397767,-1.0877693446104357
